std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
0,-1.806425214,-1.806425214,0
3.653773384,-0.992695881,-0.868496686,67.59764172
5.337623612,4.51233741,8.618192196,59.34466757
2.17993142,-1.555903044,-1.807677507,65.66893909
0.29616468,0.047220446,0.063949585,83.58348071
0.48588682,-0.102318583,-0.050491333,80.5717226
0.294011868,0.031530302,-0.016738892,65.91833008
4.870514573,2.86534835,1.40065074,89.48085419
0,-0.648025513,-0.648025513,0
2.68272899,5.534886181,6.543552876,30.37515769
1.696915545,-2.835706212,-2.264984012,33.60099123
3.283626645,-2.014693563,-2.024359345,73.79480436
2.484284674,-0.744706526,-0.873910308,67.65771452
1.27567054,-1.389796706,-1.204320192,19.33532763
3.103687604,1.387639433,1.670554221,22.97109573
4.244709391,1.694633507,0.023942748,68.80804979
3.23809827,-0.258709016,-0.538711816,50.99116908
0.374400938,0.140123675,0.082450867,89.24422022
0.326530938,-0.392606513,-0.418319702,11.98033409
2.970215644,-0.525625376,-0.293884277,72.66444599
0,1.302445769,1.302445769,0
0.667851902,1.560487467,1.886630952,17.61627524
0,3.715801001,3.715801001,0
0.21323707,-0.093973103,-0.139343262,79.73549511
0.010982055,-0.011013328,-0.009576807,0.141334988
1.437934013,2.149993126,1.78368032,10.809909
0.181897727,-0.024200722,0.010551453,86.29987953
0.213520284,-0.010884729,0.090675354,58.95899574
0.224085116,0.080648637,0.116989136,82.55779871
0.207942115,0.100318266,0.057388306,88.80314029
0.33777368,0.003587885,-0.014266968,86.35774559
0.116452803,0.974786894,0.978927612,34.50151828
0.83935109,-0.860342755,-0.866727471,16.06222763
0.423606969,-0.185061395,-0.015396118,88.46361336
0.256842043,0.586089248,0.627082825,50.29831424
0.291355825,-0.174425528,-0.158599854,88.58730204
0.233476271,0.176904407,0.212768555,84.3486842
0,0.773350775,0.773350775,0
1.150471784,-0.675513855,-0.569837391,54.80015305
0.467331612,0.448403152,0.446548462,89.90909963
0.531873029,0.161997011,0.049499512,87.22608344
0.150558642,-0.62623626,-0.560058594,16.08210303
0.353725241,-0.122729111,-0.175018311,89.75772808
0.484746276,-0.208103886,-0.070869446,52.54035706
0.237970266,-0.163970286,-0.063339233,49.93177717
0.367376863,0.24433477,0.108856201,74.35533407
0.472356647,0.336737089,0.490402222,89.1246303
0.2518548,-0.022423208,0.004882813,89.24500407
0.011836735,0.081307151,0.08253479,64.42996671
4.66757152,0.930167935,0.016759925,84.2340717
5.378195799,0.927522163,3.11964488,71.13560647
3.025160072,2.311650283,2.021903276,55.30035588
0,0.526740432,0.526740432,0
2.179884275,1.39454979,1.209108829,86.76249457
1.050274161,-0.337773711,-0.330409914,33.74532026
0,-0.294495791,-0.294495791,0
4.774939391,-1.557092229,-0.237033203,74.32944456
0,-0.481249243,-0.481249243,0
0,7.709564686,7.709564686,0
1.176373039,5.156070786,5.458946705,31.98108027
2.154349811,-0.743422331,-0.675185502,53.40465236
4.032744032,-3.124257162,-1.997961402,64.38826787
0.255307906,-0.041586982,-0.049026489,88.96947974
0,0.948103845,0.948103845,0
0.14569662,0.011937794,0.044006348,86.37991209
0.019754454,0.333693968,0.334289551,7.855800079
0.154029518,-0.888018381,-0.903800964,14.66042336
0,0.95531565,0.95531565,0
0.477005421,-0.061671159,0.135452271,89.64145666
0.217185476,-0.065727436,-0.141548157,88.49124417
0.264763236,-0.211229217,-0.211486816,87.85159819
0.183116822,0.200339181,0.185188293,33.31203069
0,0.138867944,0.138867944,0
0.561195815,0.559980992,0.849456787,89.23047135
0.208221716,0.001909868,-0.037956238,37.31142051
0.391968497,-0.054362237,0.023620605,78.82081401
0.257170621,0.089629228,0.068511963,80.66972515
0.634539457,-0.437036871,-0.472450256,88.98380481
0.454506135,-1.016918606,-0.871749878,4.881936726
5.384382514,-4.13640205,-5.900268555,77.71847208
0,-5.074752808,-5.074752808,0
0.833800381,-1.882721795,-1.848022461,20.51417016
3.164948513,-5.143298114,-5.2266922,82.76275511
0.333839702,-0.830183193,-0.908355713,39.40620925
0.153980371,-0.896263807,-0.916229248,32.54293321
0.17832307,-0.031200975,0.017272949,87.65108156
0.495598965,-0.091810146,0.134162903,87.80771741
0.249318649,-0.130502117,-0.200790405,88.42940322
0.276197932,0.467110578,0.386039734,79.46629142
0,0.244208574,0.244208574,0
0,-0.746990919,-0.746990919,0
0,0.651062012,0.651062012,0
2.705289138,-1.636229349,-1.549048543,73.0167988
0.591751423,0.30256073,0.205907628,23.14243122
0.148353297,0.10891674,0.097503662,88.25910088
0.182942052,0.023034382,-0.008010864,54.0929097
0.257790534,0.150790741,0.129005432,86.12111402
4.176735112,0.064127752,1.065452337,76.58552748
0.147292746,-0.024203918,0.013015747,83.3011962
0.2061596,0.01235497,-0.013809204,46.9527056
0.208270062,-0.195628913,-0.088195801,31.84198337
0.434699516,-0.118786274,0.100326538,87.48532337
0.213941157,0.172481238,0.117706299,82.94946663
0.263774655,0.576785446,0.631393433,43.48864786
0.170333645,-0.024093213,0.01675415,89.95047877
0.457280051,-0.201539448,-0.140686035,89.08568728
0.304367453,0.161234298,0.095001221,89.35006429
0.172756185,0.881650876,0.95425415,18.68132144
6.307527798,2.733178341,5.706115723,76.32636678
0,-0.750582218,-0.750582218,0
0.721851981,-0.327446983,-0.117315881,28.96604759
3.924270943,-0.053694549,1.802888989,84.47784482
2.966196415,-2.190231516,-1.138557434,87.46239876
0,0.577102661,0.577102661,0
3.567525716,-0.436876569,0.295944214,86.69991868
0.35508541,-0.402278003,-0.423141479,44.84261228
0.597668754,-0.13313203,-0.192764282,68.75274332
5.826419715,1.881512304,-0.308253467,77.51032452
3.863217115,1.923081512,0.749408007,52.87805627
0.428745213,-0.160057905,0.014266968,88.58064758
0.496752721,-0.373548145,-0.295326233,65.39644668
0.193196218,0.104849735,0.074378967,58.37461212
0.053146509,0.031470638,0.039260864,20.28683195
3.23177198,1.393377171,2.003946781,49.56016752
0,0,0,0
0.191141631,0.079293145,0.012084961,0.051572133
0.221418835,-0.335835325,-0.289459229,62.1595062
0.004836857,0.002904256,0,0.822286524
3.895941117,-6.741285606,-7.465179443,23.95842915
3.34609853,-7.284247549,-6.977043152,16.85956888
2.470818993,-0.830581179,0.708709717,56.54494033
0,0.038360596,0.038360596,0
0.296040082,-0.03832051,0.013000488,80.03539056
0,-0.399169922,-0.399169922,0
0,-1.199495077,-1.199495077,0
2.565610432,0.701345176,1.175588965,72.2811202
0.01874527,-0.045289144,-0.046226501,40.61545495
0.27086723,0.12220014,0.023071289,89.74598609
0,-0.61532861,-0.61532861,0
3.146992353,-0.923981189,-0.265764505,45.26527675
0,0.824802458,0.824802458,0
4.500086364,4.414193547,5.422268152,55.50132199
1.534117931,-2.520590919,-2.547508478,27.62763265
0.239230871,0.002861187,-0.02130127,82.60080585
0.493808133,0.55055305,0.805175781,69.13618999
0,-9.28499794,-9.28499794,0
0.481006176,0.535138482,0.753486633,77.94345453
0,-0.086191259,-0.086191259,0
0.389939679,-0.23761801,-0.078361511,64.35932081
0.451291203,0.212503536,0.119710088,28.91042612
0.332788627,0.235201718,0.278762817,59.73375032
0.031155214,-0.101470518,-0.094520569,29.37517966
0.471877827,0.657580662,0.807723999,76.66544395
1.619745497,5.934124206,6.456268311,37.94610578
4.079372994,-4.074625011,-1.455499947,34.43289002
0,0.608795166,0.608795166,0
0,1.290474772,1.290474772,0
0,1.911770105,1.911770105,0
3.886010338,1.688580435,0.453715071,50.52515029
0.451486621,-0.281373128,0.00819397,50.65941073
0.404500181,-0.047787476,-0.010910034,86.87133025
0.390654793,-0.112353405,0.048088074,85.98672256
0.22539301,0.087059021,0.01159668,70.56428873
0.31215351,0.035002141,0.022918701,83.02402439
0.430990274,-0.446098546,-0.53704071,86.63866542
0.241233971,0.914580404,0.905601501,66.63545994
0.50343155,-0.220405963,0.013832092,50.43518776
0.361168422,0.120328804,0.011291504,82.4909888
1.518288842,-1.204167407,-0.833207607,42.25847412
0.497640447,-0.478376103,-0.555471748,16.97524804
0.033073306,0.048028258,0.048706055,10.80784851
0.266679571,0.04464312,-0.034164429,82.54755814
0.477270451,-0.15136842,-0.25453949,77.4905164
0.011694592,-0.780610785,-0.782424927,2.140317039
1.738669859,-1.136322812,-1.18875742,63.83741205
0,0.634482801,0.634482801,0
0.333823935,-0.807374384,-0.959197998,60.63314862
0.44501405,-0.350290027,-0.04006958,62.61770672
0,1.249811411,1.249811411,0
2.094131572,-0.993846516,0.143652096,84.41497619
0.232081841,0.105448567,0.049247742,85.18449474
0.072303199,0.942256709,0.954879761,3.550608993
0.25316881,-0.062213793,-0.008377075,83.53589968
0.218931731,-0.061510265,-0.070022583,88.22357027
0.736095048,9.324573769,9.355628967,1.462237144
0,-1.046298146,-1.046298146,0
0.396020113,-0.316484055,-0.155975342,87.99226047
5.036739991,1.461347073,0.646434456,70.91051333
0.289116216,-0.142733441,-0.08821106,87.55145929
1.789714188,0.691740126,0.986411095,83.1579841
0.289903827,0.179684673,0.15927124,88.20262193
0.209745611,-0.046150482,-0.044792175,87.96286562
0.437364306,0.1448213,0.42653656,36.22977924
0.1262265,-0.036853712,-0.016891479,24.38486724
0.280431474,-0.023842331,0.005004883,88.08384767
0.244924891,-0.510261003,-0.548477173,31.60019964
1.73356241,0.142270339,-0.383083969,30.4083138
0.208725936,-0.072183843,-0.083686829,70.7271872
0.305873616,0.005798309,0.011894226,89.49000039
0.380911125,0.145791095,0.117935181,85.03590439
0.104205538,0.135589668,0.177734375,57.41127111
2.681955157,-0.350485023,0.10055954,89.85150969
3.901836106,0.800695926,-0.129290834,87.37994851
0.48305216,-0.13079513,-0.255706787,77.03864869
0.392408876,-0.156061314,-0.011810303,85.0458363
0.34498775,-0.107022456,-0.18862915,88.68803434
0.316832184,-0.258252188,-0.266593933,31.46868046
0.191009217,0.155873413,0.085769653,32.02970982
0,-2.152387381,-2.152387381,0
0.503583046,-0.557055896,-0.801895142,68.77961783
0.132626642,-0.258825582,-0.282806396,89.12604781
0,-0.457306474,-0.457306474,0
0.649646247,-0.040150086,0.151115417,53.91868608
0.144399359,-0.891119855,-0.892837524,40.87466774
0.369194547,-0.065773484,0.013122559,71.04741188
1.931306142,-0.583976567,-0.169993512,34.40361901
0.063408952,-0.15881662,-0.170639038,50.41340836
0.227560757,0.063938405,0.012565613,84.66209479
0.077348398,0.030704964,0.026748657,33.48147615
0.484035268,-0.463702115,-0.262809753,70.03919479
0.258262897,0.175407259,0.178939819,89.31538719
0.069040908,0.008607864,-0.018730164,10.7903875
0.57312713,0.167399715,0.093376716,10.92551199
0.111066901,0.125695204,0.142204285,33.44365959
0.431831049,0.229775419,0.011047363,67.6273663
0.326748489,0.242310854,0.273590088,86.06734453
0.343434921,-0.842715146,-0.933776855,80.34288794
0,6.460388184,6.460388184,0
0.470262443,-0.166382845,0.00239563,84.47642824
0.490055359,-0.152956242,0.002380371,87.35273461
0.283168429,-0.03025699,-0.052688599,87.56990169
0,1.352765322,1.352765322,0
0.225779611,-0.054044573,-0.070953369,73.10006379
0.348035809,0.265610288,0.382781982,35.07142982
0.314022526,-0.298388143,-0.499130249,51.9470091
0.031921566,-0.174686526,-0.174606323,24.64947607
0.210579874,-0.101823482,-0.093597412,89.73451486
0,0.191314697,0.191314697,0
0.460388681,0.145323545,0.11680603,88.45147968
0.245961114,0.064583621,0.001312256,82.26187194
0.400545989,0.271385049,0.305557251,81.4152768
0.210201934,-0.214384283,-0.234832764,83.28319461
0.641905676,3.096695215,3.215511084,27.458346
0.2897346,0.018232073,0.010299683,27.04910173
0.319172771,0.44670105,0.613922119,0
0.49800826,-0.379704622,-0.111175537,41.03748085
0,3.944999933,3.944999933,0
4.531954974,3.71452084,2.010999978,89.81163197
1.669928736,-0.320380953,-0.536000013,89.68318452
0.89194445,3.176404556,3.392687321,5.405889191
0.308458521,0.257903969,0.189193726,89.998588
0.185093294,-0.141875748,-0.171508789,88.98201769
3.534642659,3.710493507,4.072661638,78.99489673
0.233570449,-0.097259027,-0.084762573,89.58443334
2.488492903,-0.945382971,-0.567443132,86.65200712
0.382573674,0.063290683,-0.096557617,50.83970631
0.154202855,-0.073498347,-0.119422913,24.67725068
0.56767379,0.332132727,0.220413208,84.86094981
0.486506948,-0.30507814,-0.166046143,76.51408563
0.167544689,0.179257931,0.194152832,75.1480778
0.124260769,-0.120780706,-0.136817932,22.95649102
0.192414843,-0.106052021,-0.129745483,29.03580354
4.679322094,3.964194057,3.646480441,76.13760752
2.598851119,9.363988846,9.270348549,17.31846712
0.398654736,0.054332649,-0.063262939,87.87635757
6.006872889,-0.256354452,-0.183162022,63.73848692
0,2.030282974,2.030282974,0
0,0.076614454,0.076614454,0
0.458868061,0.046198885,0.063850403,89.6482767
4.63939197,1.443410488,0.282524437,52.15704992
0.445250974,-0.488972366,-0.556213379,75.91441162
0.146704903,-0.025408099,-0.03427887,89.78626472
0.317246503,-0.641891264,-0.774414063,15.23426305
0.307658088,0.012407191,0.107841492,73.19585948
0.343447537,-0.047802298,-0.008544922,48.00994244
0.395681391,-0.371883329,-0.291786194,88.37624888
0.451403414,-0.431481916,-0.563705444,17.28449854
0.483485057,-0.357624621,-0.622161865,87.42028221
0.43086093,-0.105217943,0.062736511,87.35100395
0.453252249,-0.268684525,-0.265335083,88.93536021
0.308482057,-0.191376697,-0.217941284,88.30740304
0.316728069,0.274187493,0.197174072,65.34261457
0.02847869,0.013647079,0.012657166,18.14099233
0.231027208,-0.583907817,-0.63168335,35.83952596
0.336369107,0.103608195,0.375236511,59.1981464
0.384598033,-0.111574366,-0.066390991,89.26180669
0.049598694,0.017280579,0.017280579,0
0.272552958,0.157815159,0.031654358,40.51436277
0.327521374,0.786016756,0.8800354,30.33868888
2.557455022,1.515549353,2.202732801,78.77031569
0.253119915,0.071617324,0.078720093,75.97083387
0.443398663,0.046979989,-0.000785828,89.08881219
0.451936082,0.0574888,-0.007583618,82.9145951
0.163247282,0.170233033,0.221923828,44.87021745
1.583213708,2.316108764,2.873129725,46.18608117
0,3.562572241,3.562572241,0
0.558008631,7.425330298,7.539571285,5.35386048
0.202256073,0.047086425,0.035804749,87.19777611
0.227451904,0.197725944,0.240348816,72.87507607
0.270280294,-0.128525628,-0.056770325,83.36087332
0.330779767,-0.20517499,-0.154380798,74.22107319
0.641442148,0.21468981,0.019836426,89.43369496
0.177038869,-0.278334741,-0.324264526,62.52494083
3.455706694,-0.751887828,-0.951724261,81.92739811
0.183822702,0.000218455,0.010696411,88.00384554
0.519704972,-0.536991745,-0.731048584,75.91735538
4.402988551,1.21020732,0.493220598,61.2608074
5.431120669,1.936419755,0.611999989,85.92536562
1.767253979,8.890648171,8.906000137,17.95670966
0,8.408436775,8.408436775,0
0.202610933,-0.05816967,-0.071472168,42.75261332
0.196187541,-0.044211234,-0.06817627,37.56511082
0.245049089,-0.095865591,0.000297546,87.40300271
0.480659903,-0.207233678,-0.071411133,89.14943559
0.070476911,-0.079886351,-0.069839478,12.73998576
0,0,0,0
0.201485559,-0.127396652,-0.14264679,89.20894962
5.186050434,3.901340674,0.967287034,47.08298378
0.392030708,-0.012644106,-0.096931458,88.76238971
0.518318432,-0.15088153,-0.003623962,44.7835293
3.219405641,0.442207113,0.165204957,49.72343324
3.297946336,3.809814939,4.462928295,65.02836693
1.156086757,-0.357626483,-0.146050766,37.7800375
0.239247018,0.150422256,0.134933472,87.41749407
0,0,0,0
0.252563007,-0.813823305,-0.946487427,39.06744141
0.317194433,0.20288491,0.235839844,85.86849927
0.260181699,0.217648416,0.091064453,44.14752626
2.606956533,-5.383432428,-4.717918396,59.85962074
5.102565772,1.790178806,-0.391451985,77.12882799
3.448500115,1.072888027,-0.195133388,54.4550718
0.270307983,-0.140563795,-0.066238403,87.18939257
0.219788015,0.068241418,-0.020568848,68.31561478
0,4.491000175,4.491000175,0
0.002758394,-0.536405157,-0.53616333,0.693366963
0,2.565999985,2.565999985,0
0.161566951,-0.055175251,-0.075180054,89.98637042
0.285062996,-0.068762643,-0.071655273,86.80058309
5.73357868,5.14197018,8.731920242,80.09385525
0,6.12934351,6.12934351,0
0.117046249,-0.016120453,0.017349243,88.91199394
0.412043052,-0.01617603,-0.028320313,82.3067444
0,6.823683262,6.823683262,0
0.656058446,-7.098340852,-7.048745155,0.981938896
0,-0.110778809,-0.110778809,0
0.358483446,0.038214357,0.070549011,83.88915736
0.451009507,0.288958884,0.29737854,89.01685155
0.264015585,0.086308475,0.00844574,77.2112191
1.982154587,-1.952018062,-2.77735877,39.98100621
5.288289175,0.465369962,0.217879012,86.00704522
0.634117125,0.14831349,0.068634033,75.96395329
0.248530179,0.173571001,0.159614563,84.71513261
0.132085527,0.039017776,-0.009399414,38.37497753
3.680356234,6.206320955,7.261835575,65.16150815
0.492689466,0.37863862,0.216430664,47.93740122
4.140314118,4.135336885,3.952947617,59.66239539
4.408679767,-0.833464152,-0.334001347,77.43134012
0.23242208,0.044282388,0.08581543,89.36165733
0.183626817,0.028153785,0.018478394,86.46501506
3.125455615,-2.529846747,-1.350371003,41.48794779
1.207000256,10.36199999,10.36199999,0
0.322916535,0.002464991,-0.066192627,89.90481901
3.094191936,1.682905834,1.075029373,45.11806187
0,-5.018000126,-5.018000126,0
5.091059958,-3.299531639,-0.507000029,26.22194074
0.134470075,-0.033842163,-0.034622192,29.75180581
0.227226947,-0.031491784,0.025688171,53.23430011
0.4774981,-0.525309997,-0.81413269,69.41850182
0.215657024,0.315880236,0.319854736,78.31416266
0.088695129,-0.008046077,-0.006774902,77.7336031
0.651775426,-0.043146485,-0.016487122,89.91204621
0,6.12694931,6.12694931,0
0.247173513,0.051786667,-0.018447876,83.91870463
0.439789409,-0.495010087,-0.584243774,89.83189736
0.563632399,-0.18783302,0.005767822,59.56903771
0,-0.857150376,-0.857150376,0
0.565532875,9.590117623,9.729999542,0.010882139
0.512418288,-0.113257353,0.019165039,78.88564103
0.122663791,0.899850179,0.91545105,5.319766292
0.11626277,0.891940696,0.915618896,9.692482097
0.163336099,-0.005247482,-0.003379822,42.53151558
0.290568128,-0.003023118,-0.004074097,73.18462733
0.300024086,0.162749533,0.086769104,89.32797535
0.391255717,0.172478277,0.011795044,42.00876971
0.17552007,-0.036915034,0.017501831,89.70914535
3.662430918,0.04458066,-0.444999993,49.55628797
0.221627132,0.005650482,0.005950928,89.58311758
0.195254243,0.264051633,0.355697632,63.21850716
0.594796361,-0.544779607,-0.730270386,49.35384861
0.313380758,0.112865039,0.008056641,74.17695833
0.34971816,0.221532389,0.008712769,61.70656034
0.503360731,0.670363038,0.84034729,40.31586814
0.25152326,0.10517681,0.086654663,71.05489701
0.126831939,0.056405182,0.018531799,47.13467786
0.525490549,0.166441902,0.005348206,84.40310902
0.044960166,0.009799321,0.004447937,0.095032852
0.186651649,-0.010553275,0.005622864,89.04094452
0.756720354,0.120245801,0.007182824,24.72088343
0,0.385478258,0.385478258,0
0.369693225,-0.25077551,-0.216552734,89.22212688
0,0,0,0
0.69159613,0.392155609,0.462095037,32.08311502
0.25942166,0.142290063,0.078857422,85.55109707
0.07368136,-0.00263896,-0.00793457,70.33103773
0,-10.21800041,-10.21800041,0
0.414513242,0.269954416,0.024017334,24.79994816
0.153142626,0.036095149,0.025718689,74.26560643
0.537540594,0.343555608,0.724105835,67.07462046
0.234742691,-0.017758233,0.003265381,37.44470954
0.200055284,-0.001521228,-0.000976563,88.10646998
3.714878352,1.11094351,0.385478243,44.31707142
0.191713949,-0.038184492,-0.057449341,88.70014378
1.893004029,-1.098511722,-0.793702096,43.258564
0.340261418,-0.094762034,-0.027618408,86.25454955
0.491639279,0.108315333,0.018554688,86.2244188
0.166319844,-0.059292293,0.017196655,88.71449233
1.642581023,-0.143254871,0.038308397,82.22270588
0.454927786,-0.217100268,-0.00112915,79.44320672
0.428113795,0.054517933,0.228538513,82.84592232
0.439070388,-2.04652704,-1.965699673,2.201325114
0.1488353,-0.091360486,-0.086193889,45.59888173
0.174244633,-0.906010927,-0.969924927,25.86395978
0.377725699,-0.13218009,0.018722534,72.97539467
0.182419533,0.069557489,0.030181885,87.84873488
0.332569398,0.095488481,0.066337585,85.77474582
0.614040728,-2.071116043,-1.877054095,34.10266971
0.22357436,-0.856332092,-0.913345337,43.28786775
0.174121766,0.104102083,0.114921682,5.884480626
0.580452458,0.038307229,0.229843363,18.07077406
0.23445278,0.06318224,0.030792236,77.10581464
0,9.926663399,9.926663399,0
0.624121441,-0.49482068,-0.840026855,85.38545327
0.204857241,-0.002375025,0.002593994,89.94184338
0.434733758,0.181050343,-0.061233521,43.70876124
0.251919611,-0.050465584,-0.055381775,86.97095342
3.894566008,1.870088267,3.100585938,57.0110718
0.393691586,0.099081918,0.024215698,89.88100853
0.219779805,0.134908033,0.097801208,89.77247406
2.680928167,0.645323576,0.3711126,63.67801825
0,-1.814804912,-1.814804912,0
0,-0.260968,-0.260968,0
0.675012405,-1.232493392,-1.230619669,18.24968868
0.688259343,-0.380751185,-0.529403687,85.01304018
4.916817528,-1.329084009,-0.871489435,89.39626554
0.343318905,0.205390357,0.150009155,86.41489318
0.407868539,0.008537605,0.046897888,88.34676147
0.081264261,0.063066483,0.065689087,11.18675902
0,1.654393315,1.654393315,0
2.398144175,-0.162299893,-0.124498487,85.75577888
0.659079092,-0.228162624,-0.422233582,77.20755726
3.845535548,2.251221654,0.162805721,20.63663151
0,-0.07522583,-0.07522583,0
0,3.241847992,3.241847992,0
0.472822276,-0.136165132,-0.012519836,89.41309959
0.323298328,0.260910213,0.51008606,88.91312661
0.725375937,-0.112527484,-0.375889659,71.97138216
0,-2.144999981,-2.144999981,0
4.14743533,-2.272097394,-0.131681092,59.21940243
0.781839699,-0.287521859,-0.18435353,51.40002713
0,0.333000004,0.333000004,0
3.032145685,-4.283616594,-3.8642416,43.42518848
0.10763978,0.044129795,0.025520325,75.10967846
0.258172478,0.001654503,-0.061096191,88.0389794
0.507993379,0.541165112,0.527236938,88.30403729
0.156820238,1.15041393,1.15041393,0
4.917997116,-2.896002429,-0.905008227,88.16949868
2.288335918,-0.824689221,0.229850382,48.79322975
0,4.647999763,4.647999763,0
0.28835255,0.180288447,0.175384521,89.79800787
0.209864971,0.022174976,0.005020142,83.06433839
0.224408671,-0.126403252,-0.049377441,87.83665808
0.590157696,0.051274001,-0.121681213,60.98917084
0,-3.047911882,-3.047911882,0
0.267159317,0.042332649,0.003723145,77.35096832
1.359155451,1.208160009,1.116999984,20.89437365
0.16758653,-0.934928771,-0.943786621,85.73952262
0.23607834,-0.006766212,-0.00478363,89.16318901
1.999720779,-1.215693049,-1.437762022,35.71790393
0.248911123,-0.024934303,0.019638062,89.43762398
0.121380723,0.148544413,0.145736694,26.68563321
0.433085319,-0.353663623,-0.39024353,80.30452711
0.033398172,0.02239418,0.011428833,25.63316403
0,0.068000004,0.068000004,0
0.445395848,-0.133922415,0.056999207,58.59721615
0.254308168,0.103552858,0.021392822,85.9279143
0.177531392,-0.047008689,-0.041915894,88.00612128
0.418282646,0.006307253,-0.01574707,84.61649344
5.987313331,-1.290184911,-0.796096385,65.20012769
0.327602901,0.843186527,0.998977661,63.01701259
2.40839161,-2.538800766,-3.643371582,28.84393238
0.218178879,-0.129114809,-0.166046143,86.82258887
0,-2.080624819,-2.080624819,0
0.319690346,0.233180792,0.448875427,86.29236704
0.418466222,-0.055768374,-0.028175354,85.3596141
0.51670681,0.007131527,0.122383118,88.04808285
0.010437012,0.082336426,0.082336426,3.364607669
0.229969828,0.414080762,0.48815918,65.23112116
3.980561876,1.054627943,0.241821751,89.48482522
3.869218964,1.309189449,-0.328015655,30.17538001
0.349686145,-0.233016196,-0.224449158,57.57206512
0.178657999,0.011435789,-0.002662659,86.04028804
0.125358059,-0.191606544,-0.202278137,1.187357598
0,0,0,0
0.249205843,0.308919681,0.351989746,86.79608322
3.858650925,-2.54653279,-0.497993946,9.005740829
0.144875361,0.088115147,0.018508911,0.718072836
0.006835938,-0.521392822,-0.521392822,0
0.438937165,0.204704248,0.251391187,24.58133628
0.273611538,-0.143373113,-0.168334961,88.10837096
4.483136567,7.607421997,9.699207306,61.0874646
0.156875859,-0.717103365,-0.752861023,20.5890714
0.294444208,-0.034446927,0.013328552,81.4224715
0.401719175,0.255762651,0.00479126,65.97395691
0.124609283,-0.008278926,0.014846802,49.88466042
0,-1.72300005,-1.72300005,0
0.153528313,-0.705746914,-0.750938416,21.53529627
0.656922618,-0.053428504,-0.229843363,16.05988283
0.30549903,0.018017597,0.004051208,89.63182544
0.2609265,0.116261332,0.004066467,1.311869362
0.338908877,-0.370883874,-0.459457397,73.10662667
0.252119697,0.128372588,0.135528564,84.89264707
0.035312758,0.074638171,0.077972412,3.400103672
0.422992118,0.36151339,0.403015137,70.84388387
0,7.268796444,7.268796444,0
2.153337235,-0.912017658,-0.471672148,85.05609741
0.025601202,0.104420528,0.104850769,14.46833176
0.218327393,-0.038667887,-0.042709351,87.96499743
0.439898701,0.187172848,0.075241089,88.57350054
0.257290683,-0.642804243,-0.695983887,34.37564986
0.28123974,-0.056706363,-0.055831909,87.61567486
0.289406778,0.548489845,0.639251828,21.23490483
0.790543458,0.194875804,0.070648193,79.8562005
0.453810181,0.032871673,-0.008346558,50.5724551
0.160042018,0.085286344,0.017524719,63.38201332
0.211733805,-0.179977728,-0.141433716,89.80949527
4.821452071,-0.868696196,-0.086191259,78.1652808
0.304977932,-0.117918905,0.001693726,40.87067637
0.426762033,0.362901335,0.355270386,67.93689162
0.300583658,-0.48357843,-0.502807617,86.71691424
0.273952009,0.913514408,0.951049805,26.77302019
0.327002985,0.213101525,0.195480347,64.2830163
3.183675376,1.152158169,-0.021548472,78.60189573
0.270695111,0.253932716,0.169418335,88.30559327
0,0.797731996,0.797731996,0
0.286440102,-0.301558765,-0.279121399,82.40365567
0.350294754,0.049598638,-0.050956726,83.85857506
0.123155428,0.517189636,0.512550354,25.48525984
0.272293104,-0.07995201,-8.39E-05,75.9665178
0.023658351,0.173319408,0.16759491,2.916587585
0,1.098938584,1.098938584,0
0.168215181,-0.505276919,-0.455886841,64.60089616
0,2.884353638,2.884353638,0
1.109597288,8.591424103,8.844450951,1.041036674
2.641601902,-0.231911549,0.052674048,68.56461721
4.134734491,2.15999981,0.177176341,43.11373763
0.301938963,0.034718849,-0.011512756,87.28703135
0.468138218,0.133132411,0.052520752,88.41168105
0.210855242,0.642843337,0.685516357,50.38286643
0.457029693,0.297610543,0.353530884,89.38233496
0.407188625,0.269397667,0.082427979,89.92430196
3.152944191,-0.586676524,-1.03263092,79.71543734
0.501930237,-0.49420929,-0.49420929,0
0.220976568,0.198849518,0.197692871,89.41046009
2.527481396,10.02238036,9.385271072,11.42043804
0,9.113830566,9.113830566,0
0.406298544,0.271349393,0.077453613,75.53605938
0.188189068,-0.069341046,-0.102859497,89.36616161
0.268898675,0.391342163,0.434692383,25.98337752
7.340543677,1.723346353,6.224924326,80.21592129
0.410475482,0.155015857,0.034713745,82.41962109
6.260692409,0.150124971,1.369525194,73.95707956
0.485962495,0.19922978,0.17918396,89.34643952
0,0.59376204,0.59376204,0
0.271946685,0.05834551,-0.024261475,54.10816714
3.010829286,0.738109115,0.745000005,44.73698582
0.610855445,-0.817968907,-0.833251953,12.92046056
0.918843009,-4.583285638,-4.501999855,8.305845428
0.290558999,-1.181885039,-1.281845093,7.275290991
3.251406747,-0.642302012,-0.881066233,89.83833443
0,-0.773956299,-0.773956299,0
1.157646951,1.106886361,1.363000035,63.86839454
1.928697541,1.826273022,2.067456245,76.96734254
0,0.693121374,0.693121374,0
2.426188056,1.435682997,1.215057373,68.16280048
0.259783193,-0.057590732,-0.017349243,89.34000889
0.20552922,-0.027114112,-0.053588867,89.83580087
0,-10.52012253,-10.52012253,0
0,-0.976834297,-0.976834297,0
0,0.084152222,0.084152222,0
