IncomingTrackId,std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
4205294,0,-3.629720688,-3.629720688,0
4205295,0.338000709,0.196376719,0.031265259,84.91746494
4205298,0.300196443,-0.015910001,0.026405334,72.14925025
4205300,0.229270329,0.034423533,0.001861572,88.54914694
4205307,0.322285357,-0.127852962,-0.012443542,89.86356173
4205309,0.011810743,0.189929962,0.193328857,0
4205310,0.453397457,1.701379585,1.722628117,12.05342886
4205313,0,-1.031900883,-1.031900883,0
4205314,0,-0.93014735,-0.93014735,0
4205315,0.18978002,-4.572925308,-4.636371613,1.621998663
4205316,0.378250029,0.346001519,0.191558838,89.62729075
4205317,0,-0.028289795,-0.028289795,0
4205321,4.048125275,-0.673178385,-2.00933373,60.43727477
4205323,0,0.272644043,0.272644043,0
4205324,0,-0.492385864,-0.492385864,0
4205332,0.162523861,0.051033939,0.062255859,46.98553734
4205333,0,-5.91015625,-5.91015625,0
4205336,0.20367596,-0.844910639,-0.85585022,21.58816465
4205340,0,0.091217041,0.091217041,0
4205346,0.415418378,0.369689547,0.331169128,62.02201199
4205348,3.988679507,-2.508891532,-1.528106689,83.96192644
4205352,0.304376299,0.042293455,0.048347473,86.79536975
4205357,0,-0.031799316,-0.031799316,0
4205359,0.209152831,-0.066604218,-0.067489624,89.86103518
4205361,3.568501949,3.614337684,5.270835161,12.7136536
4205363,0.028453938,-0.805459106,-0.804977417,3.682104836
4205365,0.240260051,0.125353225,0.126564026,88.90329732
4205369,0.222353727,0.047491803,-0.020111084,34.7648357
4205370,0.407821155,-0.174429437,0.001678467,34.03532897
4205373,0.451556538,-0.001555067,0.089256287,89.85460766
4205374,0.043212486,-0.106550668,-0.1198349,23.59559126
4205377,0.764094248,2.324044336,2.177526474,7.901882071
4205379,0.245500885,1.845507002,1.889082789,2.432266971
4205386,0.294870104,-0.131451151,-0.216552734,79.99916752
4205390,0.319310047,-0.572087912,-0.562469482,48.60211328
4205399,0,-2.738966703,-2.738966703,0
4205410,0.272684024,-0.15707222,-0.201255798,88.54527717
4205416,0,-0.083816528,-0.083816528,0
4205419,0.052546355,0.015590911,0.007789612,28.17881668
4205421,0.335769424,0.90310694,0.988006592,80.68059202
4205433,0.465985543,1.973895346,2.007026494,15.85157985
4205444,0.304943999,0.039882646,-0.010482788,52.21750626
4205446,0.427509128,0.106641639,-0.152786255,63.32460125
4205447,0.187090743,-0.034376526,-0.000648499,18.38283487
4205455,0.110574947,-0.042015076,-0.071708679,25.67978718
4205471,0.367755653,-0.542498133,-0.64112854,30.01502224
4205474,0.174250848,0.675555077,0.700790405,53.05521337
4205479,0.563029808,0.115698831,0.083450317,85.26709636
4205482,0.445186095,0.34920604,0.115623474,89.78614741
4205484,0.127438602,-0.370353699,-0.368904114,0
4205486,0.041724988,-0.816972404,-0.804962158,1.973305932
4205490,0.243195559,0.067843905,-0.003005981,86.78008742
4205491,0.295632011,0.362038506,0.541633606,2.726339263
4205494,0.018217233,0.01060659,0.012245178,66.55603545
4205508,0.198772708,0.017016207,-0.026824951,83.29604833
4205511,0.164892727,-0.137891267,-0.112754822,89.99450293
4205516,0.370906114,0.58442034,0.788391113,1.009745745
4205518,0.222266194,0.058091945,0.002929688,89.02941752
4205529,0.167477376,-0.86412647,-0.902740479,9.426997549
4205531,0.352038423,0.139352942,0.046,9.332624063
4205539,0.471045812,0.661407876,0.87147522,74.40829611
4205547,1.676078213,-2.699371338,-2.012924194,5.925515135
4205549,0.240565735,-0.043077035,0.025909424,39.62843316
4205550,0.476123893,0.637956182,0.858161926,88.61001274
4205556,0,0.214553833,0.214553833,0
4205557,0,-0.136199951,-0.136199951,0
4205564,0,-0.132279649,-0.132279649,0
4205567,0.915057666,1.577479045,1.490386963,15.88306974
4205568,0.449491388,6.916496864,6.988815308,3.39379837
4205578,0.508267862,-0.182125553,-0.207450867,46.38165259
4205582,0,2.042316437,2.042316437,0
4205587,0.237004546,0.099756816,0.036178589,78.72516219
4205589,0.200772929,0.235552819,0.261016846,79.98408544
4205591,0.215868945,0.023390799,0.002693176,28.54016125
4205597,0.262470139,-0.144923154,-0.150817871,87.45127241
4205599,0.351548998,0.676892697,0.827316284,40.95199832
4205600,0.269832275,0.160675559,0.083831787,38.18308263
4205605,0.107211095,-0.643892176,-0.607269287,3.856282537
