Latitude,Longitude,Date
55.65412216,37.53715081,2018-09-02 18:21:41.558199
55.65139755,37.53422806,2018-09-02 18:22:11.283601
55.64891192,37.53161004,2018-09-02 18:23:41.739614
55.64598122,37.52865585,2018-09-02 18:24:37.364324
55.64320502,37.5265633,2018-09-02 18:25:00.471611
55.64136532,37.53064181,2018-09-02 18:27:20.196737
55.64051075,37.53265995,2018-09-02 18:34:05.843808
55.64051075,37.53265995,2018-09-02 19:11:29.448316
55.64051075,37.53265995,2018-09-02 19:11:29.807705
55.64199763,37.54158797,2018-09-02 19:11:38.140386
55.63985504,37.5386901,2018-09-02 19:15:50.207758
55.63906821,37.53800062,2018-09-02 19:22:06.711681
55.63598465,37.54006011,2018-09-02 19:25:26.142308
55.63598465,37.54006011,2018-09-02 19:25:26.329835
55.63916705,37.53790963,2018-09-02 19:30:36.855593
55.63916705,37.53790963,2018-09-02 20:37:38.174837
55.63916705,37.53790963,2018-09-02 20:37:38.331011
55.65066874,37.55066813,2018-09-02 20:37:42.081206
55.65270346,37.54662657,2018-09-02 20:38:33.938072
55.65482667,37.54185414,2018-09-02 20:39:40.781437
55.6579206,37.54161127,2018-09-02 20:40:22.113384
55.66120317,37.54508885,2018-09-02 20:40:42.491716
55.66372792,37.54776049,2018-09-02 20:41:34.415861
55.66643389,37.55064862,2018-09-02 20:42:02.370623
55.67121471,37.55721616,2018-09-02 20:44:10.984919
55.67656239,37.56159844,2018-09-02 20:44:34.422303
55.67934405,37.56463602,2018-09-02 20:45:00.298221
55.68209157,37.56759165,2018-09-02 20:45:34.528626
55.68512301,37.57086696,2018-09-02 20:46:00.678055
55.68723038,37.57315132,2018-09-02 20:47:04.372534
55.69019863,37.57516014,2018-09-02 20:47:49.311288
55.69280117,37.57635391,2018-09-02 20:48:16.663650
55.69698137,37.57766407,2018-09-02 20:48:33.183335
55.69964319,37.57860393,2018-09-02 20:48:57.558451
55.7016694,37.57917337,2018-09-02 20:50:07.634725
55.70661157,37.58109058,2018-09-02 20:50:41.978694
55.71109772,37.58609786,2018-09-02 20:51:02.628114
55.71351615,37.58944243,2018-09-02 20:51:27.568136
55.71351615,37.58944243,2018-09-02 20:51:31.325751
55.71487819,37.5910735,2018-09-02 20:51:46.877636
55.7184127,37.59604793,2018-09-02 20:52:06.300319
55.72035778,37.59890801,2018-09-02 20:52:29.124120
55.72358244,37.60384429,2018-09-02 20:52:51.559607
55.72568874,37.60691876,2018-09-02 20:53:15.836030
55.72761757,37.61018007,2018-09-02 20:54:04.535076
55.72882684,37.61440542,2018-09-02 20:55:50.040210
55.72929346,37.61924171,2018-09-02 20:56:37.156428
55.73030412,37.62977381,2018-09-02 20:57:42.658000
55.73081736,37.63502978,2018-09-02 20:58:06.400916
55.73183387,37.63958127,2018-09-02 20:58:22.404331
55.73614443,37.64550854,2018-09-02 20:59:08.426008
55.73732268,37.64682771,2018-09-02 20:59:34.702222
55.74296164,37.65479437,2018-09-02 21:00:12.379785
55.74551524,37.65506062,2018-09-02 21:00:24.288103
55.74844436,37.65565904,2018-09-02 21:00:50.823072
55.75129661,37.65608768,2018-09-02 21:01:08.158783
55.75492831,37.65718813,2018-09-02 21:01:36.122801
55.75714521,37.66032978,2018-09-02 21:09:06.750983
55.75721433,37.6606203,2018-09-02 21:11:52.169879
55.75721433,37.6606203,2018-09-02 21:37:01.680210
55.75721433,37.6606203,2018-09-02 21:37:01.852116
55.75297497,37.65628215,2018-09-02 21:37:08.697798
55.74970972,37.65572917,2018-09-02 21:37:22.826841
55.74684408,37.65540613,2018-09-02 21:37:43.708236
55.74360258,37.65487237,2018-09-02 21:38:02.657897
55.73972616,37.65153805,2018-09-02 21:38:31.440963
55.73714094,37.64750419,2018-09-02 21:38:51.778605
55.73644603,37.64646384,2018-09-02 21:39:40.626267
55.73644603,37.64646384,2018-09-02 21:39:47.532799
55.73082304,37.63494252,2018-09-02 21:40:24.102447
55.73038289,37.63018735,2018-09-02 21:40:43.486670
55.73038289,37.63018735,2018-09-02 21:40:49.557499
55.73038289,37.63018735,2018-09-02 21:40:52.995194
55.72972847,37.62047712,2018-09-02 21:41:35.156384
55.72691349,37.62304696,2018-09-02 21:42:38.512654
55.72391614,37.6219578,2018-09-02 21:44:02.453723
55.72176261,37.62228502,2018-09-02 21:44:48.733518
55.71852044,37.62238969,2018-09-02 21:44:57.769804
55.71530864,37.62241307,2018-09-02 21:45:27.925676
55.7118041,37.62226757,2018-09-02 21:46:05.515643
55.70720955,37.62124485,2018-09-02 21:46:49.769163
55.70540387,37.61726992,2018-09-02 21:47:42.864541
55.70253679,37.61478176,2018-09-02 21:48:10.489454
55.6993751,37.61405608,2018-09-02 21:48:34.417577
55.69659988,37.61143976,2018-09-02 21:48:52.060636
55.69400894,37.60906996,2018-09-02 21:49:11.561279
55.69127094,37.60650653,2018-09-02 21:49:31.512621
55.68874137,37.60425775,2018-09-02 21:49:49.592095
55.6846832,37.60051854,2018-09-02 21:51:29.116127
55.6833186,37.59932157,2018-09-02 21:52:10.430216
55.67891971,37.59494947,2018-09-02 21:53:28.775218
55.67606525,37.59186065,2018-09-02 21:53:57.596766
55.67320457,37.58881489,2018-09-02 21:54:25.505345
55.67025559,37.58561017,2018-09-02 21:55:19.596436
55.66771143,37.5828572,2018-09-02 21:55:46.518903
55.66462063,37.57955709,2018-09-02 21:57:07.662068
55.66198149,37.57670436,2018-09-02 21:57:36.586614
55.65941593,37.57396407,2018-09-02 21:58:01.808110
55.65685724,37.57119256,2018-09-02 21:58:58.486070
55.6543933,37.56852639,2018-09-02 21:59:24.178984
55.65152124,37.56561066,2018-09-02 21:59:48.959987
55.64831471,37.56294165,2018-09-02 22:00:30.380131
