Id,IncomingTrackId,RichTrackId,TrackLength,NumberOfPoints,TotalDistance,mean_acc_z_small,mean_gyro_z_small,std_acc_z_small,std_gyro_z_small,mean_acc,mean_gyro,std_acc,std_gyro,Isbicycle,a_m23_m20,a_m20_m17,a_m17_m14,a_m14_m11,a_m11_m8,a_m8_m5,a_m5_m2,a_m2_1,a_1_4,a_4_7,a_7_10,a_10_13,a_13_16,a_16_19,a_19_22,a_22_25,acc_mean,acc_median,acc_neg_mean,acc_neg_median,acc_neg_std,acc_pos_mean,acc_pos_median,acc_pos_std,acc_std,mv_d_10_100,mv_d_100_250,mv_d_250_500,mv_d_500_1000,mv_d_1000_1500,mv_d_1500_2033,mv_d_2033_3033,mv_d_3033_4033,mv_d_4033_10000,mv_d_10000_20000,mv_d_20000_30000,mv_d_30000_60000,mv_d_60000_180000,nstops,pedestrian_dist,rel_move_len_median,rel_move_len_std,rel_stand_time,rel_stand_time_median,rel_stand_time_std,speed_max,speed_mean,speed_median,speed_std,st_t_5_10,st_t_10_25,st_t_25_40,st_t_40_60,st_t_60_90,st_t_90_120,st_t_120_180,st_t_180_600,total_dist,total_secs,v_0_5,v_5_10,v_10_15,v_15_20,v_20_25,v_25_30,v_30_35,v_35_40,v_40_45,v_45_50,v_50_55,v_55_60,v_60_65,v_65_70,v_70_75,v_75_80,v_80_85,v_85_100,v_100_130,v_130_160,v_160_300,day2,height_max2,height_mean2,height_median2,height_min2,height_std2,hour2,minute2,rel_overspeed_max2,rel_overspeed_mean2,rel_overspeed_median2,rel_overspeed_std2,rel_urban2,weekday2,IsTaxi,IsMotocycle
615852,4203316,1832934,7,0,103.1032727,0,0,0,0,0,-0.019182426,0,0.026002163,False,0,0,0,0,0.000572738,0,0.001718213,0.325315006,0.004009164,0.000572738,0,0.000572738,0,0,0.000572738,0,0.047551753,0,1.199307812,0.1890012,2.007719514,1.590733066,0.44639988,3.870497588,1.15105825,0,0,0,0.002,0,0,0,0,0,0,0,0,0,3,27.68011013,1,0,0.128378378,0.037162162,0.018366561,41.112,5.090658123,0,10.15424034,0.066666667,0.044444444,0,0,0,0,0,0,831.5207255,314,0.108127208,0.019787986,0.018374558,0.007067138,0.013427562,0.004240283,0.013427562,0.013427562,0.002120141,0,0,0,0,0,0,0,0,0,0,0,0,27,157482,65492.18421,0,0,72900.52332,11,11,1,1,1,0,1,3,0,False
615853,4203318,1832935,6,0,62.77866891,0,0,0,0,0.952026852,0.009189724,0.075644217,0.016813136,False,0,0,0,0.000487329,0.000974659,0.002923977,0.004873294,0.303118908,0.014619883,0.005360624,0.000487329,0,0,0.000487329,0,0,0.070980375,0,2.624398771,1.76564,2.826688816,2.339126427,1.6563225,2.577966143,1.460940125,0,0,0,0,0,0,0.001,0,0,0,0,0,0,1,48.30850777,1,0,0.016483516,0.016483516,0,73.84243,12.30295393,0.563122917,22.50027035,0.2,0,0,0,0,0,0,0,2327.017599,563,0.100779221,0.011428571,0.012987013,0.004155844,0.000519481,0.002597403,0.003636364,0.004155844,0.006233766,0.004675325,0.009350649,0.009350649,0.009350649,0.011428571,0.009350649,0,0,0,0,0,0,27,17323,841.4025974,0,-2884,2684.025811,11,5,1,1,1,0,1,3,0,False
615850,4203321,1832932,81,24,219.7290939,0,0,0,0,0,0,0,0,False,0,0,0,0,0.002906977,0.004844961,0.03875969,0.209302326,0.065891473,0.010658915,0.000968992,0,0,0,0,0,-0.074408077,0,1.740543091,1.14,1.878240095,1.68161541,1.26,1.638984827,2.249311935,0,0,0,0,0,0,0,0.001,0,0,0,0,0,1,104.8499977,1,0,0.193277311,0.193277311,0,74.448,16.1574067,7.37999964,18.55558116,0,0,0,0,0,0,0,0.002380952,3401.199941,1116,0.058015267,0.029770992,0.011450382,0.013740458,0.009160305,0.021374046,0.011450382,0.010687023,0.00610687,0.008396947,0.007633588,0.004580153,0.002290076,0.002290076,0.003053435,0,0,0,0,0,0,27,178000,43860.10363,0,0,73255.36366,10,59,1.2348,1.1898,1.1898,0.045,1,3,0,False
615854,4203324,1832936,24,0,202.1680045,0.925089506,0.004383354,0.156180409,0.033786358,0.820772233,0.008912172,0.429044592,0.035083001,False,0,0,0,0,0.000178158,0.000178158,0.005166578,0.30963834,0.016034206,0.000890789,0.000356316,0.000712631,0,0.000178158,0,0,0.061379721,0,1.148333524,0.76361845,1.299034081,1.327505978,0.636916475,2.088872148,1.056297403,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,4,185.4388383,1,0,0.02278481,0.005379747,0.001613614,55.77055,13.700737,12.2887707,11.95528962,0.15,0.016666667,0,0,0,0,0,0,7162.134815,1782,0.051903553,0.016624365,0.031472081,0.02677665,0.027030457,0.018908629,0.01357868,0.009517766,0.003172589,0.000126904,0.000634518,0.000253807,0,0,0,0,0,0,0,0,0,27,945566,540276.7652,869650,0,437929.8631,10,45,1,1,1,0,1,3,0,False
615855,4203326,1832937,22,11,417.5307957,0.910849261,-0.004771658,0.204071539,0.042576024,0.856676227,-0.00250211,0.297993753,0.033207036,False,0,0,0,0,0.000103263,0.000516316,0.00629905,0.310925238,0.013114416,0.001548947,0.000516316,0.000103263,0,0.000206526,0,0,0.019924275,0,1.532983345,0.963,2.644737421,1.513543883,0.92699875,2.103640593,1.202122159,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,4,204.48576,1,0,0.125835189,0.021343727,0.031454691,67.86,9.440160847,0.576,15.64562742,0.05,0.016666667,0,0,0,0.008333333,0,0.000595238,8467.930553,3222,0.123173897,0.010307749,0.009417872,0.01008528,0.008305525,0.005561735,0.007489803,0.005932518,0.006970708,0.005265109,0.002595476,0.002224694,0.001779755,0.000889878,0,0,0,0,0,0,0,27,192543,132229.591,174967,0,76677.0288,10,23,1.7586,1.241216313,1.113,0.227262232,1,3,0,False
615856,4203328,1832938,48,5,26.18389612,0,-0.002152557,0,0.025391277,0,-0.002152557,0,0.025391277,False,0,0,0,0,0.001706485,0.008532423,0.027872582,0.226962457,0.05403868,0.012514221,0.001706485,0,0,0,0,0,-0.036936173,0,1.61947343,0.846,1.920075079,1.689758528,1.122,1.67673373,2.186404352,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,3,3.359999899,1,0,0.055280528,0.012376238,0.012858823,58.14,19.58633415,16.6499993,17.26011031,0.066666667,0.022222222,0,0.016666667,0,0,0,0,6618.579836,1451,0.048789572,0.020111732,0.015642458,0.015270019,0.011918063,0.018994413,0.0141527,0.020856611,0.020856611,0.003351955,0.004096834,0.005959032,0,0,0,0,0,0,0,0,0,27,110000,35804.6875,0,0,41598.53862,10,55,1.823400115,1.217727264,1.166399955,0.256836412,1,3,0,False
615857,4203334,1832939,0,0,0,0.963849864,0.017897925,0.077706292,0.021973482,0.86609421,0.01697797,0.277328982,0.020477218,False,0,0,0,0,0.000249439,0.002993265,0.014218009,0.273301738,0.036750644,0.00465619,0.000997755,0,8.31E-05,0,0,8.31E-05,0.10032771,0,1.53095306,0.972000075,1.620013812,1.598871393,1.0620003,1.97285337,1.589866773,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,1,18.00551999,1,0,0.003581267,0.003581267,0,73.728,23.57991871,18.6659994,22.125206,0,0.066666667,0,0,0,0,0,0,26273.89737,3630,0.050839989,0.014651611,0.014541449,0.013660149,0.014210961,0.009694299,0.010024787,0.008096943,0.010685761,0.012117874,0.015808317,0.012283118,0.007876618,0.004736987,0.000771137,0,0,0,0,0,0,27,39959,11532.86506,0,-4431,12978.65782,10,11,1.6605,1.203255274,1.169399897,0.159180936,1,3,0,False
615859,4203339,1832941,10,0,106.6178402,0.927723756,-0.001685384,0.079636289,0.056517631,0.909975697,0.001863978,0.113956478,0.047213101,False,0,0,0,0,0.000516796,0.001679587,0.0125323,0.289793282,0.021834625,0.00503876,0.000904393,0.000904393,0.000129199,0,0,0,0.055093609,0,1.559165535,1.0845033,1.579253352,1.992183064,1.2505265,2.596052093,1.57527144,0,0,0.004,0,0,0,0,0,0,0,0,0,0,2,59.67129805,0.018114288,0,0.009924386,0.004962193,0.000708885,80.12202,24.65382426,15.2583475,24.22453893,0.1,0.033333333,0,0,0,0,0,0,17675.66673,2552,0.058545136,0.015863278,0.011130587,0.007361963,0.008501315,0.00797546,0.006222612,0.009114812,0.012708151,0.009728309,0.012620508,0.020595968,0.008413672,0.005609115,0.004119194,0.001402279,8.76E-05,0,0,0,0,27,45464,7719.018539,0,0,11015.36824,10,38,1.3022236,1.111641557,1.093268345,0.091632692,0.967284624,3,0,False
615860,4203341,1832942,89,21,296.6159659,0,0,0,0,0,0,0,0,False,0,0,0,0,0.002123142,0,0.004246285,0.322717622,0.004246285,0,0,0,0,0,0,0,-0.108416242,0,0.732111535,0.23069876,1.657179098,0.415979833,0.213712767,0.644402504,0.987941599,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,105.6863701,1,0,0,0,0,34.1767349,6.011379846,0,9.836233708,0,0,0,0,0,0,0,0,525.938021,407,0.096969697,0.009090909,0.024242424,0.024242424,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,114700,66918.51852,109200,0,55507.3371,11,14,1,1,1,0,1,3,0,False
615861,4203343,1832943,28,14,384.3890585,0.932178007,-0.004569509,0.089409332,0.034681789,0.931933764,-0.002796552,0.121983236,0.029227022,False,0,0,0,0.000259202,0.000648004,0.002980819,0.011275272,0.285510627,0.026308968,0.00466563,0.001166407,0.000518403,0,0,0,0,0.005299872,0,2.444270343,1.22493055,5.962928832,2.329768009,1.4376853,4.774600548,3.198198974,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,1,2.550643356,1,0,0.022883295,0.022883295,0,79.6763153,20.90622793,9.203803,23.96320924,0,0,0,0.05,0,0,0,0,14975.95046,2528,0.070781893,0.013534522,0.009602195,0.009327846,0.009510745,0.011156836,0.009876543,0.007498857,0.006218564,0.00877915,0.009693644,0.009693644,0.009876543,0.007681756,0.005486968,0.001280293,0,0,0,0,0,27,27234,3301.945205,0,-7438,6057.94975,10,38,1.87928125,1.267430863,1.265086,0.193492038,0.99128269,3,0,False
615862,4203345,1832944,1,0,12.95568149,0.964951955,0.010211074,0.058466355,0.019017988,0.928003001,0.010965952,0.132793023,0.017637487,False,0,0,0,0.000387447,0.000387447,0.002582978,0.014077231,0.279994834,0.028283611,0.005036807,0.001549787,0.000774893,0,0.000129149,0.000129149,0,0.027063063,0,1.608554273,0.956547,3.511095853,1.973866091,1.1083713,4.040998002,2.754280029,0,0,0,0,0,0,0,0,0,0,0,3.33E-05,0,1,75.94029783,1,0,0.494852283,0.012085944,0,126.966408,45.09874595,44.6050758,41.53076389,0,0,0,0.05,0,0,0,0,32521.13327,4673,0.045973008,0.005050065,0.005920766,0.005311276,0.004701785,0.003221593,0.004440575,0.006094906,0.008010448,0.010100131,0.011232042,0.014540705,0.00983892,0.006007836,0.007226818,0.010883761,0.004005224,0.001277028,0.005601509,0,0,27,219876,109497.874,169434,0,98632.30707,10,35,1.419209417,1.09464108,1.044039533,0.09486325,1,3,0,False
615863,4203348,1832945,17,8,355.5465478,0,0,0,0,0.800524097,0,0.343656573,0,False,0,0,0,0,0,0,0.00141844,0.328368794,0.00212766,0.00070922,0.00070922,0,0,0,0,0,0.021905177,0,0.763997525,0.276000033,0.985374169,1.240569303,0.445500005,2.022999467,0.540236471,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,119.412439,1,0,0,0,0,40.32,3.575150105,0.719999969,7.174485654,0,0,0,0,0,0,0,0,467.3054876,445,0.077586207,0.043103448,0.034482759,0.012068966,0.006896552,0.003448276,0.006896552,0.012068966,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,27,113293,83676.93258,104631,0,42144.74402,11,11,1,1,1,0,1,3,0,False
615864,4203351,1832946,59,23,202.6327481,0,-0.0017392,0,0.017309118,0,-0.001676517,0,0.017216158,False,0,0,0,0,0.000755858,0.007558579,0.020408163,0.250188964,0.048374906,0.004535147,0.001511716,0,0,0,0,0,-0.037964258,0,1.740761516,1.0728,1.905213592,1.610976726,1.164,1.483043834,1.82856033,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,87.83722032,0.003545737,0,0,0,0,57.0240021,12.89591844,2.41200018,17.46794439,0,0,0,0,0,0,0,0,3240.919243,1221,0.105540897,0.011081794,0.006860158,0.008970976,0.008443272,0.007915567,0.012137203,0.011081794,0.008970976,0.005277045,0.012664908,0.001055409,0,0,0,0,0,0,0,0,0,27,126000,29393.78238,0,0,44458.40302,10,58,1,1,1,0,0,3,0,False
615867,4203362,1832949,1,0,3.670474895,0,0.002604371,0,0.039956798,0,-0.001996694,0,0.037139122,False,0,0,0.000417188,0.000417188,0.001251564,0.009178139,0.018773467,0.254484773,0.035878181,0.008343763,0.002920317,0.000834376,0,0.000834376,0,0,0.045534198,0,2.105288316,1.33948636,2.378546973,2.127419651,1.0878086,2.677315039,2.39077831,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002339126,0,0,0,0,82.5173,10.00207594,0,13.87854233,0,0,0,0,0,0,0,0,5184.570939,1943,0.106649937,0.016311167,0.018067754,0.018067754,0.01455458,0.010790464,0.004265997,0.002007528,0.003513174,0.000250941,0.002258469,0.001254705,0.000752823,0.000752823,0.000250941,0,0.000250941,0,0,0,0,27,0,-15647.75989,0,-64082,22478.87546,10,42,1,1,1,0,1,3,0,False
615868,4203363,1832950,92,12,94.71326716,0,-0.000783111,0,0.038039398,0,-0.000767854,0,0.037914707,False,0,0,0,0,0.000644745,0.007736944,0.035460993,0.203739523,0.077369439,0.007092199,0.000644745,0,0.000644745,0,0,0,-0.017230917,0,1.955754924,1.352689133,1.78038983,1.617620164,1.3109975,1.529196114,2.166224245,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,0,47.72447138,1,0,0,0,0,66.02795,27.08257361,30.9191589,18.63774882,0,0,0,0,0,0,0,0,7885.248912,1133,0.00691358,0.001481481,0.008888889,0.019753086,0.016296296,0.015802469,0.025679012,0.023703704,0.031604938,0.028148148,0.01382716,0.002962963,0.004444444,0.000493827,0,0,0,0,0,0,0,27,23400,4501.154734,0,0,6594.151902,11,2,1,1,1,0,1,3,0,False
615870,4203365,1832952,6,1,110.1852169,0,0,0,0,0,0,0,0,False,0,0,0.002364066,0,0,0.002364066,0.009456265,0.300236407,0.011820331,0.002364066,0.002364066,0,0,0,0.002364066,0,-0.138454954,0.00234,1.183403815,0.239848358,3.683622232,0.756484973,0.157846,2.553538412,3.161031701,0,0,0,0,0,0.000938086,0,0.0005,0,0,0,0,0,2,0,0.351640823,0.134539285,0.213051823,0.106525912,0.025911708,76.30682,64.98117664,71.88655755,20.38714105,0,0,0,0.025,0.016666667,0,0,0,7693.170875,697,0.005925926,0,0,0.001481481,0.001481481,0,0,0,0,0.004444444,0.001481481,0.001481481,0.001481481,0.02962963,0.140740741,0.011851852,0,0,0,0,0,27,176303,60600.25954,0,0,76229.7964,11,12,1.221725,1.175122889,1.221725,0.078771945,1,3,0,False
615871,4203367,1832953,8,0,50.02607408,0,0,0,0,0.779140804,0,0.210305442,0,False,0,0,0,0,0,0.001209921,0.003629764,0.317604356,0.010284332,0,0.000604961,0,0,0,0,0,0.004583389,0,1.103695236,0.6527455,1.298750032,1.08661614,0.7226826,1.237705112,0.669412322,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,57.3178064,1,0,0,0,0,48.5343437,9.949732358,0.731894553,15.48262852,0,0,0,0,0,0,0,0,1550.127379,528,0.066666667,0.001646091,0.005761317,0.009876543,0.018106996,0.022222222,0.012345679,0.020576132,0.032921811,0.009876543,0,0,0,0,0,0,0,0,0,0,0,27,15421,8344.737179,12352,0,6012.625846,11,15,1,1,1,0,1,3,0,False
615872,4203369,1832954,25,5,335.6174233,0,0,0,0,0.683474041,0.007953538,0.532763328,0.04064655,False,0,0,0,0,0,0.001346801,0.005387205,0.311447811,0.012121212,0.002020202,0.0003367,0,0.000673401,0,0,0,0.032819031,0,1.315933761,0.80250735,1.472780413,1.546421926,0.80995,2.343197277,1.080214207,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,4,97.7506513,0.004979751,0,0.180494905,0.041484716,0.027095357,67.89987,12.85122876,1.91779089,18.17030926,0.05,0.016666667,0.016666667,0.0125,0,0,0,0,3519.51712,966,0.102749638,0.006657019,0.006946454,0.002894356,0.00463097,0.007814761,0.015629522,0.013892909,0.010709117,0.018523878,0.003762663,0.002026049,0.001157742,0.00260492,0,0,0,0,0,0,0,27,219776,55796.84127,0,0,75190.48177,11,5,1.1316645,1.107457827,1.117109935,0.028470999,1,3,0,False
615866,4203373,1832948,13,7,53.19142164,0,-0.001621558,0,0.042283318,0,-0.004897563,0,0.0351482,False,0,0,0,0,0,0.001322751,0.016313933,0.278659612,0.034391534,0.002645503,0,0,0,0,0,0,-0.01257003,0,0.946316306,0.511212092,1.119156728,0.916354455,0.58386565,1.028733423,1.167754375,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004784369,0,0.122921615,0.122921615,0,60.13316,24.96843801,24.43248715,20.09186075,0,0,0,0,0,0,0,0.002380952,7925.181169,2180,0.052631579,0.01268556,0.010526316,0.008636977,0.014574899,0.012145749,0.009446694,0.014574899,0.022402159,0.018083671,0.009716599,0.014035088,0.000539811,0,0,0,0,0,0,0,0,27,674564,283612.6478,0,0,327550.0384,10,55,1.002219333,1.002219333,1.002219333,0,1,3,0,False
615874,4203374,1832955,63,4,16.74158076,0,-0.001252643,0,0.019474926,0,-0.001421127,0,0.019613145,False,0,0,0,0,0.001167542,0.008756567,0.027437245,0.235843549,0.047869235,0.00992411,0.002335085,0,0,0,0,0,0.001686522,0,2.309106405,1.776,2.005987123,2.106754886,1.5,1.805799933,2.096488064,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,0,5.909999907,1,0,0,0,0,73.728,13.17499126,0,18.57563269,0,0,0,0,0,0,0,0,4173.480006,1210,0.1,0.011111111,0.010714286,0.01547619,0.010714286,0.007936508,0.012301587,0.007936508,0.005555556,0.004365079,0.00515873,0.000793651,0.001587302,0.003174603,0.003174603,0,0,0,0,0,0,27,119000,49145.34884,0,0,52026.90305,11,2,1.2246,1.105333337,1.1538,0.076318355,1,3,0,False
615869,4203375,1832951,5,0,36.10026404,0.940623152,-0.038825829,0.081911585,0.041347173,0.882371669,-0.040816122,0.242472735,0.03864369,False,0,0,6.34E-05,0.00019015,0.001077518,0.003739621,0.02643088,0.230842365,0.061988971,0.007162325,0.001711352,6.34E-05,6.34E-05,0,0,0,0.076885093,0,1.729728421,1.188,1.854875989,1.603414131,1.15199835,1.54467551,1.965691108,0,0,0,0,0,0,0,0,0,0,0,0,8.33E-06,1,52.51201978,1,0,0.050115207,0.050115207,0,94.212,46.87781226,54.288,28.13708913,0,0,0,0,0,0,0,0.002380952,71890.82404,5508,0.023076923,0.002995951,0.004615385,0.005668016,0.00659919,0.005303644,0.006923077,0.008137652,0.009392713,0.010161943,0.012307692,0.013036437,0.01534413,0.019554656,0.022105263,0.018380567,0.012955466,0.001147099,0,0,0,27,98530,36804.36652,48028,0,34179.9705,9,48,2.52719981,1.37420693,1.1568,0.407566706,1,3,0,False
615873,4203376,1832956,1,0,75.15373176,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0.010416667,0.302083333,0,0,0.010416667,0,0.010416667,0,0,0,0.48612625,0,1.103965252,0.683254925,1.52932886,11.08991576,11.08991576,3.654903911,2.955450164,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,1,0,0,0,0,42.5275421,9.997710625,0,16.3143695,0,0,0,0,0,0,0,0,2782.066141,429,0.1,0.009090909,0.027272727,0,0,0,0,0.027272727,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0,27,161126,106779.6667,159213,0,75508.6653,11,9,1,1,1,0,1,3,0,False
615875,4203377,1832957,34,7,454.5203697,0,0,0,0,0.740128865,0,0.451854323,0,False,0,0,0,0,0,0.000570776,0.001712329,0.320776256,0.010273973,0,0,0,0,0,0,0,0.034225747,0,0.927314047,0.53999905,1.427540125,1.949382867,2.07,1.144497327,0.60522113,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,20.81965108,1,0,0,0,0,49.176,5.185865479,0,13.13183245,0,0,0,0,0,0,0,0,888.2510201,601,0.004651163,0.006976744,0.01627907,0.006976744,0.013953488,0.013953488,0.01627907,0.01627907,0.058139535,0.046511628,0,0,0,0,0,0,0,0,0,0,0,27,21309,8662.758621,9211,0,8700.34803,11,16,1,1,1,0,1,3,0,False
615878,4203384,1832961,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0.271317829,0.062015504,0,0,0,0,0,0,0,0.302740188,0,0.457192541,0.37040015,0.329797481,1.321724183,1.1112013,0.941777173,0.922617308,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,0,0,1,0,0,0,0,60.5604,33.28431573,37.966,22.51243355,0,0,0,0,0,0,0,0,9741.601797,673,0,0,0,0.012121212,0.012121212,0.042424242,0,0.012121212,0.012121212,0.012121212,0.03030303,0.054545455,0.012121212,0,0,0,0,0,0,0,0,26,34000,677.6315789,0,0,4421.243534,22,46,1.211208,1.046244433,1.01119194,0.066602198,1,2,0,False
615879,4203391,1832960,87,13,60.07332737,0,0.002814869,0,0.045365197,0,0.002814869,0,0.045365197,False,0,0,0,0,0,0.006093845,0.023765996,0.243753809,0.053625838,0.003656307,0.001828154,0,0,0,0.000609385,0,-0.008826103,0,1.201399563,0.643124433,1.464801714,1.117086384,0.673945,1.767303862,1.960265097,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,14.93263085,1,0,0,0,0,89.50339,44.64140336,52.5709229,30.01776465,0,0,0,0,0,0,0,0,13601.73411,1093,0.007407407,0.005228758,0.005664488,0.013943355,0.011328976,0.006971678,0.003050109,0.00130719,0.003485839,0.013943355,0.016122004,0.013071895,0.018300654,0.017864924,0.014814815,0.020915033,0.022222222,0.001452433,0,0,0,26,266929,68694.41632,0,0,109756.6319,8,40,1.1736495,1.093193413,1.0959005,0.047908249,1,2,0,False
615876,4203403,1832958,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0.005167959,0.304909561,0.019379845,0.003875969,0,0,0,0,0,0,0.040209846,0,0.878418696,0.7408,0.648531238,1.405701483,0.879699375,1.426925011,0.899642793,0,0,0,0,0.000666667,0,0,0,0.000111726,0,0,0,0,2,0,0.226253086,0.156990605,0.463780419,0.08418223,0.000990379,69.2648,18.22210037,8.9822,21.32950962,0,0,0,0,0,0,0,0.002380952,21435.86012,3825,0.089516129,0.009677419,0.003225806,0.009677419,0.016935484,0.011290323,0.012903226,0.008870968,0.008870968,0.00483871,0.00483871,0.009677419,0.000806452,0.008870968,0,0,0,0,0,0,0,27,37000,560,0,0,3309.138861,10,22,1.385296,1.241845553,1.144536,0.117650104,1,3,0,False
615877,4203404,1832959,46,15,69.47501372,0,0.002634031,0,0.028423821,0,0.001833941,0,0.0260113,False,0,0.000423549,0,0,0.000423549,0.005506141,0.01313003,0.286742906,0.020330368,0.005082592,0.000423549,0.000847099,0.000423549,0,0,0,0.022207757,0,1.234169243,0.2934551,2.135434423,1.26883451,0.33123825,2.548572087,1.972279704,0,0.003333333,0.002,0,0,0,0,0,0,0,0,0,0,0,24.21410706,0.013707543,0.001682542,0,0,0,122.379471,58.42383109,54.609711,49.44701841,0,0,0,0,0,0,0,0,19110.78429,1805,0.035530086,0.004584527,0.008022923,0.003724928,0.005444126,0.007163324,0.004011461,0.003724928,0.004297994,0.005157593,0.006017192,0.009455587,0.003724928,0.005444126,0.004584527,0.004584527,0.000573066,0.003629417,0.01217765,0,0,27,205309,38867.1803,0,0,76787.49216,11,0,1.109642864,1.096086438,1.101981427,0.019412472,0.998141264,3,0,False
615881,4203408,1832963,28,0,206.6475777,0.945670431,-0.013981342,0.105497384,0.049628926,0.93304405,-0.016639836,0.190279381,0.041285305,False,6.72E-05,0,0,0,0.000336225,0.00053796,0.005783068,0.306569834,0.017214713,0.002084594,0.000336225,0.00026898,0,0.00013449,0,0,0.062697395,0,1.37353316,0.8639993,1.735144637,1.491955349,0.936,2.087793037,1.133115516,0.005555556,0,0,0,0,0,0,0,8.38E-05,0,0,0,0,5,152.8855874,0.136344225,0.135260836,0.032202662,0.004079004,0.006291389,84.348,15.49612766,1.98,22.51894944,0.04,0.04,0,0,0.006666667,0,0,0,21808.96714,4970,0.108412425,0.014365833,0.010871441,0.006902502,0.006427955,0.005004314,0.004486626,0.004227783,0.003106126,0.004141501,0.005522002,0.004961173,0.015875755,0.00271786,0.001423641,0.000301984,0.001251079,0,0,0,0,27,27759,2816.363551,0,-4315,5329.887445,9,59,1.2455999,1.073476576,1.051559972,0.058594797,0.976635514,3,0,False
615882,4203413,1832964,22,0,188.2355882,0,0,0,0,0.808597882,-0.017689159,0.37549435,0.037671192,False,0,0,0,0,0,0,0.000909504,0.327421555,0.004547522,0.000454752,0,0,0,0,0,0,0.016937018,0,0.709235157,0.49646,0.82609889,0.942620899,0.526042,1.111400853,0.400979684,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,103.4016178,1,0,0,0,0,41.8550453,6.052544015,0.304553419,11.297547,0,0,0,0,0,0,0,0,1231.701458,732,0.127980535,0.001946472,0.011192214,0.010218978,0.004379562,0.008272506,0.022871046,0.010705596,0.00243309,0,0,0,0,0,0,0,0,0,0,0,0,27,359333,308254.9461,356338,0,122956.1051,11,15,1,1,1,0,0.995098039,3,0,False
615883,4203416,1832965,15,8,236.7331387,0,0,0,0,0.857895391,-0.011566857,0.294357452,0.030621332,False,0,0,0,0,0,0.000504286,0.002017146,0.321734745,0.008572869,0.000504286,0,0,0,0,0,0,0.016881402,0,0.780307225,0.454139375,0.941814335,1.090738435,0.53443875,1.087722066,0.524674844,0,0,0,0,0,0.001876173,0,0,0,0,0,0,0,0,67.40352164,1,0,0,0,0,42.13453,9.637905364,6.039579,11.6027935,0,0,0,0,0,0,0,0,1759.868495,518,0.023140496,0.049586777,0.036914601,0.017630854,0.013774105,0.018732782,0.028099174,0.009366391,0.002754821,0,0,0,0,0,0,0,0,0,0,0,0,27,57126,32654.30332,51591,0,25353.93209,11,12,1.17476743,1.17476743,1.17476743,0,1,3,0,False
615884,4203417,1832966,155,5,34.80037922,0,-0.002746328,0,0.024541296,0,-0.002744917,0,0.024535588,False,0,0,0,0.000155111,0.000310222,0.000775555,0.006979991,0.302621374,0.022180859,0.000310222,0,0,0,0,0,0,-0.020809586,0,0.53551047,0.27,0.940497436,0.526165228,0.30900045,0.622178165,0.918573492,0,0,0,0,0,0,0,0,0,0,0,0,8.33E-06,1,19.33999982,1,0,0.002463054,0.002463054,0,80.676,65.26017688,75.924,24.12059284,0,0.066666667,0,0,0,0,0,0,79115.43908,4406,0.006121425,0.001304566,0.00160562,0.000702459,0.000301054,0.001103864,0.000602107,0.000501756,0.00080281,0.00080281,0.001304566,0.00240843,0.009131962,0.012142499,0.028399398,0.13226292,0.000501756,0,0,0,0,27,52000,-6987.05334,0,-63000,19707.37081,10,12,2.6892,2.477884014,2.5404,0.167920856,1,3,0,False
