Id,IncomingTrackId,RichTrackId,TrackLength,NumberOfPoints,TotalDistance,mean_acc_z_small,mean_gyro_z_small,std_acc_z_small,std_gyro_z_small,mean_acc,mean_gyro,std_acc,std_gyro,Isbicycle,a_m23_m20,a_m20_m17,a_m17_m14,a_m14_m11,a_m11_m8,a_m8_m5,a_m5_m2,a_m2_1,a_1_4,a_4_7,a_7_10,a_10_13,a_13_16,a_16_19,a_19_22,a_22_25,acc_mean,acc_median,acc_neg_mean,acc_neg_median,acc_neg_std,acc_pos_mean,acc_pos_median,acc_pos_std,acc_std,mv_d_10_100,mv_d_100_250,mv_d_250_500,mv_d_500_1000,mv_d_1000_1500,mv_d_1500_2033,mv_d_2033_3033,mv_d_3033_4033,mv_d_4033_10000,mv_d_10000_20000,mv_d_20000_30000,mv_d_30000_60000,mv_d_60000_180000,nstops,pedestrian_dist,rel_move_len_median,rel_move_len_std,rel_stand_time,rel_stand_time_median,rel_stand_time_std,speed_max,speed_mean,speed_median,speed_std,st_t_5_10,st_t_10_25,st_t_25_40,st_t_40_60,st_t_60_90,st_t_90_120,st_t_120_180,st_t_180_600,total_dist,total_secs,v_0_5,v_5_10,v_10_15,v_15_20,v_20_25,v_25_30,v_30_35,v_35_40,v_40_45,v_45_50,v_50_55,v_55_60,v_60_65,v_65_70,v_70_75,v_75_80,v_80_85,v_85_100,v_100_130,v_130_160,v_160_300,day2,height_max2,height_mean2,height_median2,height_min2,height_std2,hour2,minute2,rel_overspeed_max2,rel_overspeed_mean2,rel_overspeed_median2,rel_overspeed_std2,rel_urban2,weekday2,IsTaxi,IsMotocycle
49,3407117,1530007,8,6,137.5473431,0.93523377,0.002265304,0.102059806,0.028414799,0.837964769,0.013169478,0.268785089,0.033464745,False,0,0,0,0.000218938,0.000109469,0.001423098,0.010837438,0.290859332,0.027586207,0.002079912,0.000109469,0,0,0,0,0.000109469,0.011511953,0,1.380878074,1.0439951,1.446513362,1.290858281,0.8999975,1.493267468,1.188391328,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,3,125.6111852,1,0,0.02468652,0.007053292,0.004713066,75.16799,20.1750582,3.312,24.33777427,0.066666667,0.022222222,0.022222222,0,0,0,0,0,17068.64064,2779,0.084884177,0.006753043,0.006203377,0.007067138,0.005889282,0.008480565,0.012877896,0.007616804,0.006124853,0.008087947,0.008087947,0.013113467,0.014605418,0.005261091,0.004868473,7.85E-05,0,0,0,0,0,24,17294,1213.549039,0,-4390,2523.144582,15,49,1,1,1,0,0,1,0,True
37,3407123,1529989,9,0,121.4843303,0.959144772,-0.007468058,0.057017383,0.036410039,0.953232316,-0.007686768,0.07836269,0.035810049,False,0,0,0.000110791,0.000332373,0.000775537,0.005687274,0.032424847,0.217704409,0.064295738,0.009343378,0.001846517,0.000590886,3.69E-05,0.000147721,0,3.69E-05,0.028498315,0,1.684972896,1.152,1.862231678,1.733617116,1.1879944,1.926924355,2.279881073,0,0,0,0.000222222,0,0,0.000111111,0,5.59E-05,2.22E-05,1.11E-05,3.70E-06,0,12,149.3694604,0.052614757,0.069133732,0.027428458,0.001386276,0.001968168,128.664,60.09458739,57.8519974,30.84309019,0.066666667,0.022222222,0.011111111,0.004166667,0.002777778,0,0,0,153388.8461,10380,0.01672394,0.001924399,0.00091638,0.000687285,0.000733104,0.001649485,0.002130584,0.005750286,0.013631157,0.018258877,0.020847652,0.020252005,0.015051546,0.007697595,0.005796105,0.006162658,0.008293242,0.010591829,0.003619702,0,0,24,610260,28821.94585,0,0,87267.06491,14,3,1,1,1,0,0,1,0,True
116,3407314,1530075,2,0,23.08630036,0.965172297,-0.007672161,0.053137824,0.045228307,0.808552334,-0.020330964,0.187622662,0.038013774,False,0,0,0,0,0.000248942,0.00248942,0.018172766,0.26686582,0.037341299,0.005725666,0.001991536,0.000248942,0,0,0.000248942,0,0.07913192,0,1.480351989,0.98999895,1.538793448,1.686285301,1.15199805,1.989863421,1.676759986,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,1,80.20687959,1,0,0.035947712,0.035947712,0,73.944,27.66571714,36.36,22.21030569,0,0,0.066666667,0,0,0,0,0,10289.94325,939,0.014363439,0.001305767,0.002393906,0.003264418,0.005440696,0.010228509,0.01218716,0.028291621,0.036343852,0.042002176,0.024809576,0.008922742,0.006311208,0.003264418,0.000870511,0,0,0,0,0,0,24,125642,9617.087986,0,0,24022.10573,16,40,1,1,1,0,0,1,0,True
750,3409196,1530714,23,0,313.2098474,0,-0.001004522,0,0.022467292,0.864522467,-0.001260039,0.261647674,0.022295048,False,0,0,0,0.00020202,0.00020202,0.000808081,0.009090909,0.296161616,0.026060606,0.000606061,0.00020202,0,0,0,0,0,0.016356053,0,1.281378522,0.774,1.511789857,1.002236515,0.792,0.916049207,0.986459463,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,182.7847239,0.004159097,0,0,0,0,69.444,18.58963256,7.992,21.18385317,0,0,0,0,0,0,0,0,8521.084845,1639,0.071851852,0.009037037,0.013333333,0.012296296,0.011259259,0.012888889,0.010518519,0.011703704,0.008888889,0.008592593,0.006814815,0.006518519,0.008444444,0.007851852,0,0,0,0,0,0,0,24,66384,9562.815217,0,0,17072.50499,23,49,1,1,1,0,0,1,0,True
1102,3410121,1531071,7,0,87.79477493,0,0,0,0,0.779544843,-0.027362013,0.472690082,0.032821748,False,0,0,0,0,0,0,0.002308403,0.326408126,0.004616805,0,0,0,0,0,0,0,-0.009866564,0,0.959269567,0.450000425,1.184891577,0.606940618,0.3869991,0.661648972,0.392312005,0,0,0,0,0.002,0,0,0,0,0,0,0,0,2,98.08693002,1,0,0.341945289,0.170972644,0.136018237,52.632,5.575911249,0.828,12.11610454,0,0.033333333,0,0,0,0,0,0.001190476,1221.663972,957,0.141232227,0.012322275,0.007582938,0.004739336,0.004265403,0.002843602,0.003791469,0.002843602,0.004265403,0.01563981,0.000473934,0,0,0,0,0,0,0,0,0,0,25,70293,28927.8371,0,0,33628.45329,2,46,1,1,1,0,0,2,0,True
1131,3410186,1531098,0,0,0,0.942892307,0.002402989,0.106909836,0.043410692,0.952817169,0.011756052,0.103802945,0.03586501,False,0,0,0,0.000209644,0.000628931,0.005450734,0.01802935,0.259119497,0.043396226,0.005031447,0.001048218,0.000209644,0.000209644,0,0,0,0.062155485,0,1.739700219,1.1519983,1.874403248,2.033630255,1.38,3.951814708,2.522474009,0,0,0.001,0,0.0005,0,0.00025,0,4.19E-05,0,0,0,0,1,0.949999988,0.102653002,0.197126262,0.017080745,0.017080745,0,79.812,34.17617517,41.2379987,26.91011585,0,0.066666667,0,0,0,0,0,0,15101.35898,1288,0.033048875,0.004344453,0.004654771,0.003568658,0.002017067,0.00325834,0.007757952,0.010705974,0.016446858,0.015515904,0.017843289,0.027307991,0.025601241,0.017998448,0.007602793,0.002327386,0,0,0,0,0,25,132077,7333.767167,0,0,21987.44892,2,42,1,1,1,0,0,2,0,True
1266,3410548,1531234,7,0,79.41062976,0,0,0,0,0.975330105,0.003577624,0.03083498,0.019566836,False,0,0,0,0,0.00037037,0.000740741,0.003333333,0.310740741,0.018148148,0,0,0,0,0,0,0,0.028807654,0,1.047594873,0.7199967,1.279000132,1.334458216,0.8279974,4.283759135,1.798274348,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,73.79429976,1,0,0,0,0,57.0959969,14.85760057,3.84302354,18.97797342,0,0,0,0,0,0,0,0,3718.423923,900,0.050094877,0.018975332,0.015180266,0.007969639,0.006072106,0.008349146,0.006072106,0.012903226,0.034914611,0.029981025,0.007210626,0.00227704,0,0,0,0,0,0,0,0,0,25,73479,18508.05778,0,0,28833.33271,3,46,1,1,1,0,0,2,0,True
1524,3411161,1531498,2,0,28.50055939,0,0,0,0,0.798955742,0.008118216,0.341547702,0.020670339,False,0,0,0,0,0,0,0.003201708,0.321949484,0.008182142,0,0,0,0,0,0,0,-0.005368633,0,1.071179959,0.8279982,0.877247132,0.846291261,0.459000725,0.836122674,0.476583476,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,52.95837022,1,0,0,0,0,47.016,8.047325347,0,13.73516497,0,0,0,0,0,0,0,0,2098.396552,654,0.106077348,0.009208103,0.006629834,0.008471455,0.008839779,0.007366483,0.018047882,0.025414365,0.009208103,0.000736648,0,0,0,0,0,0,0,0,0,0,0,25,67556,11131.74854,0,0,21584.63575,4,50,1,1,1,0,0,2,0,True
1930,3412179,1531907,6,0,69.47615684,0,0,0,0,0.686792458,0.011667796,0.569030582,0.039165584,False,0,0,0,0,0,0.000269469,0.014551334,0.287254109,0.026407976,0.004311506,0.000538938,0,0,0,0,0,0.047990289,0,1.604592328,1.349999,1.181767762,1.739684689,1.286998725,1.563996367,1.174240903,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,2,45.5336302,1,0,0.030643514,0.015321757,0.006128703,62.9639969,14.39010479,7.63199949,15.9214466,0.1,0.033333333,0,0,0,0,0,0,5073.335711,1189,0.058874459,0.015800866,0.013636364,0.014502165,0.017748918,0.018398268,0.022943723,0.01969697,0.00995671,0.004112554,0.001948052,0.001948052,0.0004329,0,0,0,0,0,0,0,0,25,172916,41523.86923,0,0,67229.79616,6,24,1,1,1,0,0,2,0,True
2092,3412531,1532045,3,0,34.50729486,0.953747871,-0.004712461,0.091103933,0.042068887,0.839220599,-0.001465138,0.347688694,0.039887137,False,0,0,0,5.63E-05,0.000506757,0.002533784,0.021621622,0.251858108,0.049099099,0.006137387,0.001182432,0.000225225,5.63E-05,5.63E-05,0,0,0.09721961,0,1.566393444,1.152,1.841013328,1.652585676,1.11600235,2.365989436,2.047525236,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,5,72.99705982,0.220237823,0,0.024715505,0.003911807,0.003839036,79.4519958,31.24645089,39.7079964,20.28385843,0.08,0.013333333,0.013333333,0,0.006666667,0,0,0,51436.50345,5896,0.041785206,0.004267425,0.004125178,0.00341394,0.00302276,0.004943101,0.010846373,0.024502134,0.039438122,0.033819346,0.018385491,0.007539118,0.002809388,0.000604552,0.000355619,0.000142248,0,0,0,0,0,25,616463,25783.10095,0,0,92767.54667,5,37,1,1,1,0,0,2,0,True
2408,3413332,1532384,5,0,57.03596102,0,0,0,0,0.887501783,0.003049386,0.159117643,0.050399326,False,0,0,0,0,0.000336022,0,0.015793011,0.290322581,0.023185484,0.002688172,0.000672043,0,0.000336022,0,0,0,0.002380866,0,1.5634967,1.16999935,1.39568321,1.461430574,0.85499855,1.748300765,1.280455724,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,1,31.36138983,1,0,0.010447761,0.010447761,0,77.652,18.92162859,11.73599975,21.40596165,0.2,0,0,0,0,0,0,0,5213.643109,775,0.044345238,0.00625,0.008928571,0.011904762,0.015178571,0.021428571,0.027083333,0.016666667,0.007738095,0.005059524,0.008928571,0.00952381,0.006845238,0.005059524,0.001488095,0.003571429,0,0,0,0,0,25,173362,45874.97826,0,0,69738.86823,8,31,1,1,1,0,0,2,0,True
2911,3414583,1532890,5,1,102.0793061,0.867480216,0.001187256,0.126225575,0.052573595,0.822047278,0.004321763,0.248596901,0.040458189,False,0,0,0,0,0.000471921,0.001258455,0.014314928,0.291961617,0.017146453,0.005663049,0.001573069,0.000471921,0.000157307,0.000157307,0,0.000157307,0.056766443,0,1.692460122,1.29600225,1.591165969,2.030473892,0.954,2.938457775,1.677637784,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,3,71.52535007,1,0,0.041552761,0.013668671,0.004242918,75.528,15.96251855,10.81799935,16.89383176,0,0.022222222,0.044444444,0,0,0,0,0,9450.407269,1964,0.071279517,0.011202636,0.012520593,0.013509061,0.015705656,0.016584294,0.01856123,0.014607359,0.013289401,0.007248764,0.003185063,0.000878638,0.000658979,0.000549149,0.00010983,0.00010983,0,0,0,0,0,25,173991,51415.35574,0,0,69836.71468,10,13,1,1,1,0,0,2,0,True
2938,3414587,1532917,14,4,206.1174339,0,0,0,0,0,0,0,0,False,0,0,0,0,0.000896057,0,0.001792115,0.322580645,0.005376344,0.001792115,0,0.000896057,0,0,0,0,0.022699424,0,1.050104858,0.55799815,1.674649197,1.254749248,0.5039978,2.197740318,0.905240727,0,0,0,0.002,0,0,0,0,0,0,0,0,0,1,123.2593394,1,0,0.083333333,0.083333333,0,65.808,10.51625778,1.565999945,20.28093421,0.2,0,0,0,0,0,0,0,1100.43911,347,0.013888889,0,0.008333333,0.005555556,0.002777778,0.005555556,0.005555556,0.005555556,0.002777778,0.011111111,0.025,0.066666667,0.036111111,0.011111111,0,0,0,0,0,0,0,25,12264,452.8701299,0,-3449,2287.927136,10,51,1,1,1,0,0,2,0,True
3007,3414792,1532973,2,0,17.39506142,0.961102076,-0.005157434,0.069500631,0.033661039,0.933109741,-0.005483782,0.190529781,0.028947509,False,0,2.52E-05,5.05E-05,0.000100934,0.000706535,0.003507444,0.023542771,0.249709816,0.046959374,0.006611153,0.001387837,0.000328034,0.000176634,0.0001514,2.52E-05,5.05E-05,0.041380462,0,1.683648377,1.152,2.226657991,1.754505371,1.188,2.253356262,2.144764459,0.003703704,0.002222222,0.000666667,0,0,0.000312695,0,0,0,0,0,0,0,7,8.583879988,0.001022045,0.00464251,0.012776896,0.001663265,0.001087683,110.628,34.90987853,39.312,25.824867,0.028571429,0.047619048,0,0.007142857,0,0,0,0,128491.0095,13450,0.042911343,0.006798297,0.008207511,0.007464189,0.007433217,0.006364692,0.007742935,0.012620983,0.013921796,0.017375145,0.019233449,0.017344173,0.010809137,0.00738676,0.00472319,0.00356175,0.001579559,0.001114983,0.000196154,0,0,25,1077530,97956.19144,0,0,229148.3469,7,21,1,1,1,0,0,2,0,True
3130,3415037,1533110,4,0,38.37229747,0,-0.009680106,0,0.028829254,0.42597296,-0.007824445,0.620824635,0.02063921,False,0,0,0,0,0,0,0.008177319,0.302991177,0.019367334,0.002367119,0.000430385,0,0,0,0,0,0.031297045,0,1.403422071,0.864,3.52631124,1.555829054,1.00800025,3.67730542,1.985752421,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.727872187,0,0,0.224979984,0.010408327,0.057964782,59.22,12.69940086,1.656,16.98641587,0.033333333,0.033333333,0.011111111,0,0,0,0,0.000396825,5469.317855,1543,0.098161471,0.010071942,0.008633094,0.00911271,0.010711431,0.010231815,0.010391687,0.014228617,0.014388489,0.0068745,0.005435651,0.001758593,0,0,0,0,0,0,0,0,0,25,190658,43839.82961,0,0,68744.33131,11,12,1,1,1,0,0,2,0,True
3199,3415174,1533172,1,0,42.29533316,0.950944393,-0.002573502,0.081006668,0.033379396,0.944473955,-0.002971839,0.08985614,0.03236721,False,0,0,0.000116632,3.89E-05,0.000466527,0.002488142,0.019982894,0.252935231,0.052484255,0.004159863,0.000349895,0.000194386,3.89E-05,0,3.89E-05,3.89E-05,0.062788548,0,1.331252105,0.936,1.420572408,1.377250814,0.9,3.031970752,2.361681843,0,0,0.000307692,0.000615385,0.000153846,0.000144321,0,7.69E-05,3.87E-05,0,7.69E-06,2.56E-06,0,5,0.40499999,0.01115892,0.078190414,0.014072649,0.002165023,0.0018219,129.888,65.34124851,66.06,33.24294612,0.04,0.026666667,0.013333333,0.01,0,0,0,0,156810.0454,8416,0.01794036,0.001641917,0.001110709,0.000676084,0.000893396,0.001545334,0.002559459,0.002921647,0.005118918,0.006591815,0.015284317,0.018833756,0.018374985,0.01033442,0.009851503,0.01149342,0.011396837,0.010125156,0.005509276,0,0,25,454625,28793.18983,0,0,75208.13683,9,26,1,1,1,0,0,2,0,True
3275,3415342,1533256,4,0,39.44075024,0,0,0,0,0.983557166,0.020585067,0.115499865,0.015817809,False,0,0,0,0,0,0.000924642,0.007397134,0.313453537,0.0110957,0.000462321,0,0,0,0,0,0,-0.025477763,0,1.929273276,1.503,1.671300989,1.672711488,1.61999925,1.06924873,0.730008108,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57.53596005,1,0,0,0,0,56.592,5.228987414,0,12.72417663,0,0,0,0,0,0,0,0,1031.388042,288,0.073684211,0.004678363,0.009356725,0.01871345,0.010526316,0.008187135,0.010526316,0.014035088,0.01871345,0.024561404,0.005847953,0.001169591,0,0,0,0,0,0,0,0,0,25,148952,28541.5,0,0,56380.83679,11,56,1,1,1,0,0,2,0,True
3286,3415362,1533265,1,0,57.88972705,0,0,0,0,0.983101889,0.006620074,0.080878217,0.015524671,False,0,0,0,0,0,0.001647446,0.006589786,0.303130148,0.015376167,0.002196595,0.001647446,0.001647446,0,0,0,0.001098298,0.010169493,0,3.22780362,1.116,9.148549555,3.140953166,1.2239977,5.598163826,4.030988703,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,10.69456176,1,0,0,0,0,66.024,12.67506154,0.000496884,18.35031349,0,0,0,0,0,0,0,0,2154.428905,587,0.02189781,0.01459854,0.02189781,0.024087591,0.010218978,0.012408759,0.008759124,0.018248175,0.025547445,0.021167883,0.009489051,0.00729927,0.003649635,0.000729927,0,0,0,0,0,0,0,25,148114,41766.98319,0,0,62405.08798,11,59,1,1,1,0,0,2,0,True
3570,3415978,1533553,0,0,0,0,0,0,0,0.937990299,0,0.157430246,0,False,0,0,0,0,0,0.003046923,0.004875076,0.315051798,0.007312614,0.003046923,0,0,0,0,0,0,0.140028993,0,1.722889385,1.234285629,1.67783532,4.642697602,1.133999,12.07326406,3.253662619,0.005555556,0,0.002,0,0,0,0,0,0,0,0,0,0,2,0,0.13064929,0.109868218,0.046511628,0.023255814,0.010733453,64.224,9.208524348,0,16.50459668,0.1,0.033333333,0,0,0,0,0,0,1452.171978,569,0.141491396,0.006118547,0.002294455,0.005353728,0.003824092,0.013001912,0.007648184,0.003441683,0.003824092,0.001912046,0.004206501,0.002676864,0.004206501,0,0,0,0,0,0,0,0,25,36497,3459.372671,0,0,8972.988337,13,4,1,1,1,0,0,2,0,True
3653,3416183,1533633,4,0,48.40015561,0,0,0,0,0.87282083,-0.004625236,0.397237253,0.023822491,False,0,0,0,0,0,0.000696621,0.006966214,0.311041449,0.012190874,0.001741553,0.000348311,0,0.000348311,0,0,0,0.027096867,0,1.334715769,0.9719925,1.256050849,1.540731946,0.95400075,2.067458276,0.939560328,0,0,0,0,0,0,0.001,0,0,0,0,0,0,2,36.29176008,1,0,0.086956522,0.043478261,0.001890359,64.584,9.643629314,0,17.54706321,0,0.066666667,0,0,0,0,0,0,2563.174246,714,0.102448211,0.010922787,0.007156309,0.012429379,0.008286252,0.008286252,0.003766478,0.004519774,0.006026365,0.009792844,0.010546139,0.010922787,0.004896422,0,0,0,0,0,0,0,0,25,136821,43420.49767,0,0,57200.82755,13,10,1,1,1,0,0,2,0,True
3869,3416735,1533850,4,0,55.77856979,0,0,0,0,0,-0.008755169,0,0.043043182,False,0,0,0,0,0,0,0.008094187,0.311994113,0.011037528,0.00147167,0,0,0,0,0.000735835,0,0.014240739,0,1.437716513,0.88200155,1.37602102,2.106354566,1.332,3.542319957,1.179209926,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,31.80544996,1,0,0,0,0,61.0919952,7.631999877,0,17.16847027,0,0,0,0,0,0,0,0,960.2406611,404,0.08627451,0.009150327,0.015686275,0.010457516,0.002614379,0.005228758,0.003921569,0.002614379,0.006535948,0.011764706,0.006535948,0.036601307,0.002614379,0,0,0,0,0,0,0,0,25,53691,13282.45098,0,0,21726.33951,14,8,1,1,1,0,0,2,0,True
3936,3416891,1533918,4,0,47.31954746,0,-0.001190653,0,0.022443671,0.912497026,0.001016213,0.16427901,0.019787531,False,0,0,0,0,0.000858001,0.000858001,0.013728014,0.286143286,0.029172029,0.001716002,0.000429,0.000429,0,0,0,0,0.017797842,0,1.42412369,0.918,1.379180672,1.454949149,0.8459997,2.731962167,1.716997037,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,0,86.47440008,1,0,0,0,0,73.944,23.21338254,4.66199979,24.91010478,0,0,0,0,0,0,0,0,5014.592646,765,0.039665971,0.002922756,0.003340292,0.004175365,0.005427975,0.005427975,0.009185804,0.012943633,0.027139875,0.029645094,0.018789144,0.011691023,0.011273486,0.012108559,0.006263048,0,0,0,0,0,0,25,26634,3685.435115,0,0,6959.351942,14,19,1,1,1,0,0,2,0,True
5101,3419947,1535085,8,0,84.03635518,0,0.000918558,0,0.049728501,0.889750991,0.005353216,0.170811405,0.043323637,False,0,0,0,0.000243132,0,0.000243132,0.014587892,0.289083394,0.024313153,0.002917578,0.000972526,0.000729395,0.000243132,0,0,0,0.069866618,0,1.597690128,1.1879997,1.500436777,1.945315259,1.12800135,2.752319177,1.57763534,0,0,0,0,0,0,0,0,0,0,0,0,0,4,118.3412197,0,0,0.123491179,0.022284123,0.019502752,83.628,17.33024748,3.06,22.86813798,0,0.033333333,0.016666667,0,0.008333333,0,0,0,6646.335894,1376,0.091977612,0.009514925,0.005597015,0.006529851,0.006343284,0.008208955,0.009701493,0.008955224,0.011380597,0.00858209,0.008022388,0.006343284,0.004477612,0.003731343,0.008208955,0.001865672,0.000559701,0,0,0,0,26,22301,1965.067416,0,-12365,4494.76345,0,16,1,1,1,0,0,3,0,True
5104,3419952,1535088,2,0,25.67017352,0,0,0,0,0.910066009,0.004043135,0.113210071,0.039976852,False,0,0,0,0,0.000392619,0.002748331,0.023164507,0.277581468,0.021986651,0.005104044,0.001177856,0.001177856,0,0,0,0,0.001003002,0,1.98546984,1.566,1.654055465,2.328030519,1.4849993,3.0216639,1.846497501,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,2,25.50660986,1,0,0.18464351,0.092321755,0.02285192,95.3279953,18.53360434,1.745999935,24.17910098,0,0,0.033333333,0,0.016666667,0,0,0,4366.280972,603,0.057818182,0.010909091,0.010545455,0.007272727,0.005454545,0.009090909,0.009818182,0.023636364,0.019636364,0.008363636,0.009818182,0.005090909,0.002909091,0.004,0.002545455,0.005818182,0.004363636,0.000969697,0,0,0,26,159222,40036.31687,0,0,65686.68489,0,25,1,1,1,0,0,3,0,True
5109,3419967,1535093,10,6,146.1945692,0.929605303,-0.005761089,0.074039955,0.051983052,0.936747908,-0.011425954,0.056854086,0.041216018,False,0,0,0,0.000396118,0.000792236,0.004555357,0.020400079,0.268171915,0.029114676,0.005743712,0.002970885,0.000990295,0.000198059,0,0,0,0.009219599,0,2.371969269,1.6559943,2.499379875,2.273802007,1.440004,2.858324754,2.171712798,0,0,0,0,0,0,0,0,0.000167588,0,0,0,0,3,49.75972992,1,0,0.071531792,0.026734104,0.009082229,82.764,20.74557103,5.796,23.71490306,0,0.022222222,0.022222222,0.016666667,0,0,0,0,9719.780297,1603,0.077400722,0.006642599,0.005487365,0.007220217,0.007797834,0.008808664,0.010252708,0.016462094,0.00866426,0.010830325,0.013285199,0.009241877,0.005920578,0.005631769,0.002743682,0.002310469,0.001299639,0,0,0,0,26,74276,6378.745247,0,-38471,14036.60623,0,13,1,1,1,0,0,3,0,True
5135,3420011,1535118,12,0,138.6785096,0.937262853,0.000382438,0.120361661,0.025983384,0.88640661,-0.002569818,0.184158388,0.024726447,False,0,0,0,0.000104395,0,0.00041758,0.008142812,0.300344504,0.023593277,0.00062637,0,0,0.000104395,0,0,0,0.009490916,0,1.06738406,0.72,1.135540613,1.026132623,0.7200023,1.070928975,0.899237214,0,0,0,0,0.002,0,0,0,0,0,0,0,0,7,212.5811699,0.080170375,0,0.057142857,0.005291005,0.010025562,64.224,18.48660281,10.584,19.1831355,0.085714286,0.028571429,0,0,0,0.004761905,0,0,16397.55278,3183,0.073598872,0.012548467,0.011279521,0.008318646,0.010292563,0.010504054,0.012830455,0.017553754,0.013817413,0.011491012,0.01247797,0.00352485,0.001762425,0,0,0,0,0,0,0,0,25,68641,18099.55102,0,0,22571.30528,23,59,1,1,1,0,0,2,0,True
5226,3420180,1535211,10,0,120.7602531,0.9269912,0.004792744,0.100896146,0.023530592,0.885891506,0.006594652,0.231015126,0.020984478,False,0,0,0,0,0,0.000616333,0.006779661,0.304160247,0.020749872,0.000719055,0.000102722,0,0.000205444,0,0,0,0.018600355,0,1.004922761,0.684,0.992185991,0.915556915,0.6840023,1.119554932,0.879842385,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,4,77.68023002,1,0,0.095286195,0.022727273,0.007694082,73.116,20.04081683,8.28,22.41629817,0,0,0,0.025,0.008333333,0.008333333,0,0,18255.19172,3144,0.082416836,0.010726409,0.009368635,0.007060421,0.005702648,0.006992532,0.008282417,0.011405295,0.014256619,0.014324508,0.010997963,0.007875085,0.00305499,0.004412763,0.003122878,0,0,0,0,0,0,26,138029,37134.01281,0,0,48867.21586,0,27,1,1,1,0,0,3,0,True
5316,3420396,1535301,7,0,80.94934828,0.881507139,0.004118688,0.107088328,0.05272954,0.884970438,0.008093991,0.126613172,0.04512309,False,0,8.75E-05,8.75E-05,0.000524934,0.002362205,0.012335958,0.035258093,0.231408574,0.026684164,0.011548556,0.007524059,0.003324584,0.001399825,0.000349956,0.000174978,0.000262467,0.030484024,0,3.112913025,2.72699775,2.443524878,3.525535821,1.98,3.824875874,3.173211498,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,5,84.07577058,1,0,0.034257749,0.008428494,0.004156936,101.988,27.95189758,25.236,26.0788715,0.08,0,0.026666667,0.01,0,0,0,0,29592.37122,3795,0.060326087,0.007554348,0.008423913,0.008804348,0.010815217,0.011956522,0.013206522,0.01576087,0.009184783,0.009130435,0.007771739,0.007934783,0.007065217,0.005326087,0.004782609,0.003478261,0.003152174,0.00173913,1.81E-05,0,0,26,139590,29232.6782,0,0,44255.21934,0,31,1,1,1,0,0,3,0,True
5609,3421042,1535589,1,0,12.81352214,0.89034882,0.008757342,0.112664184,0.052742014,0.686116256,0.00831541,0.522279399,0.044241435,False,0,0,6.50E-05,0.000130005,0.000130005,0.001625065,0.017485699,0.281396256,0.025871035,0.0050052,0.000975039,0.00026001,0.000195008,0.000130005,0,6.50E-05,0.022364121,0,1.458284886,0.9899998,1.523611209,1.46862529,0.755994,2.468579604,1.720687848,0,0.001666667,0,0,0.0005,0,0.00025,0,4.19E-05,0,0,0,0,11,0,0.03483497,0.078043635,0.08200853,0.004071345,0.00752613,112.895996,32.65370488,27.396,30.52262641,0.018181818,0.03030303,0.012121212,0.004545455,0,0.003030303,0.001515152,0,48117.44743,5192,0.047805284,0.009569378,0.009569378,0.008446016,0.012107343,0.012273767,0.014936551,0.012356979,0.009111712,0.006157687,0.007031413,0.003328479,0.004992719,0.002662783,0.004909507,0.00757229,0.01048471,0.005436516,6.24E-05,0,0,26,87489,16967.39543,0,-9024,27653.07874,2,28,1,1,1,0,0,3,0,True
5698,3421236,1535684,1,0,13.27284131,0,0,0,0,0,-0.014545292,0,0.020129634,False,0,0,0,0,0,0,0.002012072,0.325955734,0.005365526,0,0,0,0,0,0,0,0.000869339,0,0.691250711,0.36,0.752034656,0.568842563,0.47699995,0.482034517,0.315824721,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,28.96504992,1,0,0,0,0,43.812,6.805955605,0,12.23656126,0,0,0,0,0,0,0,0,932.7391902,222,0.069035533,0.007106599,0.03248731,0.005076142,0.016243655,0.016243655,0.027411168,0.015228426,0.011167513,0,0,0,0,0,0,0,0,0,0,0,0,26,10514,2087.95082,0,0,3023.990597,4,20,1,1,1,0,0,3,0,True
